id,author_id,created_at,event_type,text,action,objec_tw,post_content,username,action_option,tweet_page,tweet_option,tweet_option_2,content_option,action_object_answer,action_content_answer,action_type_answer,trigger_news
t1384577641576124416,15987188,2021-04-20 18:40:08+00:00,Covid,"#COVID19 has had a toll on #MentalHealth as support networks, jobs, housing, and health care access have toppled for many people during the #pandemic. Join us on Thur 4/22 at 11 am PDT as we discuss Mental Health in the Pandemic on the next #UCDavisLIVE - https://***dt https://***Hg",post,-,"#COVID19 has had a toll on #MentalHealth as support networks, jobs, housing, and health care access have toppled for many people during the #pandemic. Join us on Thur 4/22 at 11 am PDT as we discuss Mental Health in the Pandemic on the next #UCDavisLIVE - https://***dt https://***Hg",u***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @O***e: Covid-19. Le comité d’urgence de l’OMS se prononce contre le passeport vaccinal https://***1U', 'tweet_B：RT @A***D: Why we got the Covid19 vaccine - in 14 languages. This is dedicated to all the refugees simply wanting to live their best...', 'tweet_C：Important #COVID19 vaccine news ➡️ @E***n has activated contractual option for 100 million more BioNTech/Pfizer vaccine doses. A total of 600 million doses will be delivered to 🇪🇺 in 2021. We continue working tirelessly to ensure that vaccines swiftly reach our citizens.']","['RT @O***e: Covid-19. Le comité d’urgence de l’OMS se prononce contre le passeport vaccinal https://***1U', 'RT @A***D: Why we got the Covid19 vaccine - in 14 languages. This is dedicated to all the refugees simply wanting to live their best...', 'Important #COVID19 vaccine news ➡️ @E***n has activated contractual option for 100 million more BioNTech/Pfizer vaccine doses. A total of 600 million doses will be delivered to 🇪🇺 in 2021. We continue working tirelessly to ensure that vaccines swiftly reach our citizens.', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Looking to travel this summer? Make sure you follow @C***v COVID-19 safety guidelines: ✈️Get a vaccine as soon as it’s available in your area. ✈️Wear a mask in the plane and in crowded areas. ✈️Wash your hands frequently. 👉https://***35 https://***zK', '#COVID19 has had a toll on #MentalHealth as support networks, jobs, housing, and health care access have toppled for many people during the #pandemic. Join us on Thur 4/22 at 11 am PDT as we discuss Mental Health in the Pandemic on the next #UCDavisLIVE - https://***dt https://***Hg', 'Having a hard time sparing a ton of thoughts and/or prayers... Prominent COVID-19 conspiracy theorist dies from virus he questioned -- after spreading it at illegal parties https://***FG', '-']",-,1,post,CDC and FDA recommended pausing J&J vaccine due to rare blood clot concerns. time：2021-04-13
t1478865141190041607,21303235,2022-01-05 23:05:00+00:00,Covid,"#COVID19 and its effects are harming countries already struggling to cope with poverty, conflict, climatic shocks &amp; other outbreaks. It is critical that resources and initiatives benefit the poorest &amp; most fragile contexts without adding to already high levels of debt burden.",post,-,"#COVID19 and its effects are harming countries already struggling to cope with poverty, conflict, climatic shocks &amp; other outbreaks. It is critical that resources and initiatives benefit the poorest &amp; most fragile contexts without adding to already high levels of debt burden.",U***A,"['post', 'retweet', 'reply', 'quote']","['tweet_A：People with #obesity who had substantial weight loss following #bariatricsurgery had a lower risk of severe complications from #COVID19 https://***8n', 'tweet_B：""El #coronavirus puede entrar al #cerebro a través del nervio olfatorio de la nariz o al cruzar la barrera hematoencefálica protectora"" Conoce más sobre los síntomas neurológicos de la #COVID19 👇 https://***HJ', ""tweet_C：Day 2 of #30daysofSelfCarewithCOVIDCoach! Today we're tracking well-being - take a few minutes to answer questions about how you've been feeling over the last 2 weeks. For the full guide: https://***k4 #selfcare #COVID19 #mHealth https://***Je""]","['People with #obesity who had substantial weight loss following #bariatricsurgery had a lower risk of severe complications from #COVID19 https://***8n', '""El #coronavirus puede entrar al #cerebro a través del nervio olfatorio de la nariz o al cruzar la barrera hematoencefálica protectora"" Conoce más sobre los síntomas neurológicos de la #COVID19 👇 https://***HJ', ""Day 2 of #30daysofSelfCarewithCOVIDCoach! Today we're tracking well-being - take a few minutes to answer questions about how you've been feeling over the last 2 weeks. For the full guide: https://***k4 #selfcare #COVID19 #mHealth https://***Je"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""Chief minister of India's national capital, Delhi, tests positive for #Covid19 as India reports over 37,000 new coronavirus cases and 124 deaths, with the daily surge hitting a 3-month high. Meanwhile, weekend curfew has been announced in Delhi. @s***t joins with more details https://***SJ"", '#COVID19 and its effects are harming countries already struggling to cope with poverty, conflict, climatic shocks &amp; other outbreaks. It is critical that resources and initiatives benefit the poorest &amp; most fragile contexts without adding to already high levels of debt burden.', 'Hospitalizations take center stage in COVID-19 fight https://***d? https://***7J', '-']",-,1,post,CDC shortened recommended isolation period from 10 to 5 days for asymptomatic people. time：2021-12-17
t1496604123076169733,133756616,2022-02-23 21:53:23+00:00,Covid,"RT @I***e: The Public Inquiry into Covid-19 is set to launch in the next few months. This Friday, Independent SAGE will be discus…",retweet,"The Public Inquiry into Covid-19 is set to launch in the next few months. This Friday, Independent SAGE will be discussing how we could have managed education better. What would you like to ask us? DM us or send questions to questions@i***e.org",-,a***e,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：RT @W***O: Don't miss tomorrow's press briefing on #COVID19 vaccine rollout in #Africa. Speakers: @W***O's @P***e, @A***n..."", 'tweet_B：RT @C***i: 😟Miles de familias mexicanas perdieron sus ingresos a causa del #COVID19. ¡Hazles saber que cuentan contigo! 🙏 Dona en la págin...', 'tweet_C：The Public Inquiry into Covid-19 is set to launch in the next few months. This Friday, Independent SAGE will be discussing how we could have managed education better. What would you like to ask us? DM us or send questions to questions@i***e.org']","[""RT @W***O: Don't miss tomorrow's press briefing on #COVID19 vaccine rollout in #Africa. Speakers: @W***O's @P***e, @A***n..."", 'RT @C***i: 😟Miles de familias mexicanas perdieron sus ingresos a causa del #COVID19. ¡Hazles saber que cuentan contigo! 🙏 Dona en la págin...', 'The Public Inquiry into Covid-19 is set to launch in the next few months. This Friday, Independent SAGE will be discussing how we could have managed education better. What would you like to ask us? DM us or send questions to questions@i***e.org', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['🦠 Covid-19 acaba con la vida de Agustín Rodríguez, líder del STUNAM https://***AO https://***Fo', 'On Sunday, President #Biden declared an extension of the nearly two-year national emergency to March 1, citing #COVID-19 as a “risk to the public health and safety” to the citizens of the U.S. https://***tH', 'Covid-19 : quand le taux d’incidence repassera-t-il sous le seuil d’alerte ? Notre carte par département https://***Ky https://***U3', '-']",tweet_C,-,retweet,Supreme Court blocked Biden  s vaccine mandate for large employers. time：2022-01-13
t1481176631565770754,2196814198,2022-01-12 08:10:02+00:00,Covid,RT @D***l: More locations hit with fines for alleged COVID-19 rules breaches https://***eM via @l***t,retweet,More locations hit with fines for alleged COVID-19 rules breaches https://***eM via @l***t,-,B***N,"['post', 'retweet', 'reply', 'quote']","['tweet_A：More locations hit with fines for alleged COVID-19 rules breaches https://***eM via @l***t', ""tweet_B：Tested positive for COVID-19? Have questions? We've got answers - 260-449-4499 https://***8P"", 'tweet_C：.@S***M 2022 Congress in Puerto Rico has been postponed, will be converted to virtual event in mid-April. Thanks to @S***M leadership for making the right call on this. Our ICU teams around the world are going to be very busy with COVID-19 activities. Hoping for safe 2023 Congress!']","['More locations hit with fines for alleged COVID-19 rules breaches https://***eM via @l***t', ""Tested positive for COVID-19? Have questions? We've got answers - 260-449-4499 https://***8P"", '.@S***M 2022 Congress in Puerto Rico has been postponed, will be converted to virtual event in mid-April. Thanks to @S***M leadership for making the right call on this. Our ICU teams around the world are going to be very busy with COVID-19 activities. Hoping for safe 2023 Congress!', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['2.Dengan demikian, terjadi penambahan kasus positif #Covid19 sebanyak 22 dan kasus sembuh bertambah 3 orang dan kasus meninggal bertambah 0 orang. Silahkan kunjungi https://***sI untuk mengetahui secara detail perkembangan harian #Covid19 di Kota Depok', ""Israel's Health Ministry recommends throat swab for COVID-19 tests while U.S. FDA warns against https://***ho"", ""Don't overdo immunity-boosting supplements as #COVID19 cases are on rising again. 8 basic things to do: - Good diet - Good sleep - Regular exercise - Plenty of water - Get some sunlight - Correct Vit-D deficiency - Stay connected with friends &amp; family - Quit alcohol &amp; smoking."", '-']",tweet_A,-,retweet,U.S. reported record-high 1.35 million new COVID-19 cases in a single day. time：2022-01-07
t1494170839050301441,44596346,2022-02-17 04:44:23+00:00,Covid,SA sees slight uptick in new Covid-19 cases https://***EQ https://***Ko,post,-,SA sees slight uptick in new Covid-19 cases https://***EQ https://***Ko,J***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Ranji Trophy: U19 World Cup-winning captain Yash Dhull slams century on debut https://***RO #Acer #BCCI #century #Chennai #COVID19', 'tweet_B：Can COVID-19 vaccines teach T cells to recognize Omicron? https://***Dl #ScienceTwitter', 'tweet_C：RT @Y***b: The #COVID-19 pandemic has accelerated social change &amp; created new business opportunities. #Diversity and #inclusion are ke...']","['Ranji Trophy: U19 World Cup-winning captain Yash Dhull slams century on debut https://***RO #Acer #BCCI #century #Chennai #COVID19', 'Can COVID-19 vaccines teach T cells to recognize Omicron? https://***Dl #ScienceTwitter', 'RT @Y***b: The #COVID-19 pandemic has accelerated social change &amp; created new business opportunities. #Diversity and #inclusion are ke...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Quality, not quantity. A new Israeli study shows that unvaccinated people with a prior #SARSCoV2 #COVID19 infection create antibodies that are more effective compared to vaccinated people who were never infected. @M***e', 'Status Terkini COVID-19 di Malaysia sehingga 16 February 2022 #KeluargaMalaysiaSiagaBencana https://***Ny', 'SA sees slight uptick in new Covid-19 cases https://***EQ https://***Ko', '-']",-,2,post,Supreme Court blocked Biden  s vaccine mandate for large employers. time：2022-01-13
t1405306331540623361,601438913,2021-06-16 23:28:33+00:00,Covid,"The latest Situation and Outlook for Primary Industries (SOPI) report, released today at @F***Z, shows the sector has performed remarkably well over the past year, despite the challenges presented by COVID-19. Read more: https://***yf https://***Or",post,-,"The latest Situation and Outlook for Primary Industries (SOPI) report, released today at @F***Z, shows the sector has performed remarkably well over the past year, despite the challenges presented by COVID-19. Read more: https://***yf https://***Or",M***Z,"['post', 'retweet', 'reply', 'quote']","['tweet_A：(So does @A***s Lee Beers!) Fauci pushes for expanded COVID-19 vaccination among adolescents https://***gv #FoxNews', 'tweet_B：The return of fans is important, however health concerns remain #EURO2020 Read: COVID-19: the return of football fans @A***z @j***n @c***c @K***e @D***y @F***l @D***n @p***l https://***WQ', 'tweet_C：This evening, Members of Congress held a bipartisan Moment of Silence for the 600,000 American lives lost to COVID-19 at the U.S. Capitol. Get vaccinated. Save lives. https://***d3']","['(So does @A***s Lee Beers!) Fauci pushes for expanded COVID-19 vaccination among adolescents https://***gv #FoxNews', 'The return of fans is important, however health concerns remain #EURO2020 Read: COVID-19: the return of football fans @A***z @j***n @c***c @K***e @D***y @F***l @D***n @p***l https://***WQ', 'This evening, Members of Congress held a bipartisan Moment of Silence for the 600,000 American lives lost to COVID-19 at the U.S. Capitol. Get vaccinated. Save lives. https://***d3', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""#Researchers are solving some of the world's hardest problems faster with the power of #free @O***d. What are you waiting for? Apply today. #COVID19 #lifescience #climatechange #humanities #datascience https://***IU https://***ZP"", 'The latest Situation and Outlook for Primary Industries (SOPI) report, released today at @F***Z, shows the sector has performed remarkably well over the past year, despite the challenges presented by COVID-19. Read more: https://***yf https://***Or', 'London’s University Hospital declared a COVID-19 outbreak on Sunday at its transplant unit.', '-']",-,1,post,U.S. reached President Biden  s goal of 300 million vaccine doses administered. time：2021-06-10
t1497383416232353792,1272968437762011143,2022-02-26 01:30:01+00:00,Covid,RT @D***a: Join the fight against COVID19. To learn more visit https://***gr @R***1 #covid #covid19 #omicron #covidnews #c…,retweet,Join the fight against COVID19. To learn more visit https://***gr @R***1 #covid #covid19 #omicron #covidnews #covid19news #covidsymptoms #covidstudy #covidresearch #covidpandemic #quebec #montreal #canada#State#Country https://***Kw,-,D***a,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Our website has clinical information and key resources to support all nursing staff with the management of #COVID19. https://***hG https://***gs', 'tweet_B：Join the fight against COVID19. To learn more visit https://***gr @R***1 #covid #covid19 #omicron #covidnews #covid19news #covidsymptoms #covidstudy #covidresearch #covidpandemic #quebec #montreal #canada#State#Country https://***Kw', 'tweet_C：@c***e Agreed! Also notable that those with prior COVID-19 had substantial risk of re-infection - for those who think it\'s ""one and done"".']","['Our website has clinical information and key resources to support all nursing staff with the management of #COVID19. https://***hG https://***gs', 'Join the fight against COVID19. To learn more visit https://***gr @R***1 #covid #covid19 #omicron #covidnews #covid19news #covidsymptoms #covidstudy #covidresearch #covidpandemic #quebec #montreal #canada#State#Country https://***Kw', '@c***e Agreed! Also notable that those with prior COVID-19 had substantial risk of re-infection - for those who think it\'s ""one and done"".', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['India’s Jan M&amp;A deals rose 100% YoY: Grant Thornton Bharat https://***QW #adani #Bharat #COVID19 #deals #Delhi Read Full 👇', 'Isha foundation MahaShivRatri 2022 Celebration COVID-19 Precautions at Isha Yoga Center #ishafoundation #Sadhguru #Coimbatore #MahaShivratri2022 #MahaShivaratri #COVID19 #ishaYogaCenter https://***QB', 'After being cancelled for the past two years because of COVID-19, the Ithaca Festival is planning a return in June with the theme ""Together Again."" https://***bv', '-']",tweet_B,-,retweet,"CDC relaxed mask guidelines, with most Americans no longer needing to wear masks indoors. time：2022-02-25"
t1484470275693547520,948174042720342016,2022-01-21 10:17:48+00:00,Covid,"RT @r***s: With the #COVID19 case rate down to 5 per 100k and down to 8% of recent peak, and test positivity on the decline, GAUTENG h…",retweet,"With the #COVID19 case rate down to 5 per 100k and down to 8% of recent peak, and test positivity on the decline, GAUTENG has technically exited it's #Omicron wave 👏 Almost 240k confirmed cases, myself included, over ~76 days 🤒 I hope to never have to share this graph again! https://***iL",-,j***g,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @s***t: Já está disponível o agendamento da vacina contra a Covid-19 para pessoas com idade igual ou superior a 35 anos. Para agendar...', 'tweet_B：Bei Lanz Heute antwortet der wissenschaftliche Journalist Kai Kupferschmidt auf die Frage, warum beenden wir nicht wie die Engländer die COVID-19 Maßnahmen, dass das an der höheren Impfquote der Engländer liegt. Das stimmt nicht Impfquote England 70,5 und Deutschland 73%. Lüge.', ""tweet_C：With the #COVID19 case rate down to 5 per 100k and down to 8% of recent peak, and test positivity on the decline, GAUTENG has technically exited it's #Omicron wave 👏 Almost 240k confirmed cases, myself included, over ~76 days 🤒 I hope to never have to share this graph again! https://***iL""]","['RT @s***t: Já está disponível o agendamento da vacina contra a Covid-19 para pessoas com idade igual ou superior a 35 anos. Para agendar...', 'Bei Lanz Heute antwortet der wissenschaftliche Journalist Kai Kupferschmidt auf die Frage, warum beenden wir nicht wie die Engländer die COVID-19 Maßnahmen, dass das an der höheren Impfquote der Engländer liegt. Das stimmt nicht Impfquote England 70,5 und Deutschland 73%. Lüge.', ""With the #COVID19 case rate down to 5 per 100k and down to 8% of recent peak, and test positivity on the decline, GAUTENG has technically exited it's #Omicron wave 👏 Almost 240k confirmed cases, myself included, over ~76 days 🤒 I hope to never have to share this graph again! https://***iL"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['This is @R***L’s Florida. A public health official punished for practicing good public health. As DeSantis auditions for president, and is attacked by Trump, Floridians are suffering from his gross negligence in managing COVID19. https://***B0', 'Meat Loaf, one of the greatest rock singers of all time, has died at the age of 74 from COVID-19. https://***rS', 'Y si... tenemos OTRO récord de nuevo en contagios de COVID-19 de Nuevo León. Confirman 5,950 nuevos casos en 24 horas y 14 defunciones. https://***sb', '-']",tweet_C,-,retweet,Supreme Court blocked Biden  s vaccine mandate for large employers. time：2022-01-13
t1238484428378308608,3725655197,2020-03-13 15:17:52+00:00,Covid,RT @A***i: A couple of key takeaways from our analysis of early COVID-19 dynamics in Wuhan: 1. We estimated that the control meas…,retweet,A couple of key takeaways from our analysis of early COVID-19 dynamics in Wuhan: 1. We estimated that the control measures introduced - unprecedented interventions that will have had a huge social and psychological toll – reduced transmission by around 55% in space of 2 weeks 1/,-,f***m,"['post', 'retweet', 'reply', 'quote']","['tweet_A：A couple of key takeaways from our analysis of early COVID-19 dynamics in Wuhan: 1. We estimated that the control measures introduced - unprecedented interventions that will have had a huge social and psychological toll – reduced transmission by around 55% in space of 2 weeks 1/', 'tweet_B：Luego que @W***O catalogara el coronavirus #COVID19 como una pandemia, ¿cómo cambia el panorama para Puerto Rico? La epidemióloga @M***z aclara https://***pY @m***r https://***qx', 'tweet_C：JOIN US LIVE FRIDAY AT 2 P.M.: In the wake of the fallout from #Coronavirus, #StonyBrookU experts address public health, economic, and historic impacts of pandemic response. @S***d https://***Ij']","['A couple of key takeaways from our analysis of early COVID-19 dynamics in Wuhan: 1. We estimated that the control measures introduced - unprecedented interventions that will have had a huge social and psychological toll – reduced transmission by around 55% in space of 2 weeks 1/', 'Luego que @W***O catalogara el coronavirus #COVID19 como una pandemia, ¿cómo cambia el panorama para Puerto Rico? La epidemióloga @M***z aclara https://***pY @m***r https://***qx', 'JOIN US LIVE FRIDAY AT 2 P.M.: In the wake of the fallout from #Coronavirus, #StonyBrookU experts address public health, economic, and historic impacts of pandemic response. @S***d https://***Ij', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""So when is Belgium going to take action to limit the spread of COVID-19? If I compare what's happening in Ireland to how it's being handled here it seems quite worrying. Belgium is 1/3 the size of Ireland but has twice the population. 43 confirmed cases in Ireland, 399 in Belgium"", 'COVID-19 has caused more employees to work remotely. @m***r sat down with @e***v and @e***Y to talk about how spatial co-presence enables business continuity in uncertain times (spoiler alert: he reveals some new Magic Leap 2 details). https://***Ws', 'The blue curve is bad. The yellow curve, not so bad. What can we all do to make sure we keep #coronavirus cases at a manageable level? And will it really work? We asked a historian who studies epidemics: https://***Sm https://***EK', '-']",tweet_A,-,retweet,President Trump declared a national emergency. time：2020-03-13
t1282739276183109636,1011809173254877184,2020-07-13 18:10:50+00:00,Covid,"""... This might indicate that young male patients are at higher risk of testicular damage by COVID-19 than older patients."" https://***Vi",reply,"""High level of expression in testis, cardiovascular and gastrointestinal system indicated that SARS-CoV-2 might not only attack the lungs... may severely damage male sexual development for younger males and lead to infertility in an adult male..."" https://***EO","""... This might indicate that young male patients are at higher risk of testicular damage by COVID-19 than older patients."" https://***Vi",S***2,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @K***6: Meredith Grey &amp; Cristina Yang would already have a COVID-19 vaccine', 'tweet_B：""High level of expression in testis, cardiovascular and gastrointestinal system indicated that SARS-CoV-2 might not only attack the lungs... may severely damage male sexual development for younger males and lead to infertility in an adult male..."" https://***EO', 'tweet_C：Respectful enforcement along with compliance of protective behaviours is the #NewNormal approach! CSBC has used social norms theory to design the 4R behavioural model on #COVID19 https://***gU']","['RT @K***6: Meredith Grey &amp; Cristina Yang would already have a COVID-19 vaccine', '""High level of expression in testis, cardiovascular and gastrointestinal system indicated that SARS-CoV-2 might not only attack the lungs... may severely damage male sexual development for younger males and lead to infertility in an adult male..."" https://***EO', 'Respectful enforcement along with compliance of protective behaviours is the #NewNormal approach! CSBC has used social norms theory to design the 4R behavioural model on #COVID19 https://***gU', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['#FamiliesOfToday should be places of love and care but unfortunately for many women, this is not the case. As many shelter at home during #COVID19, things got worse since the publication of this report. https://***s2 v @U***n https://***gP', 'Unfortunately, two days ago , the lung scan of my close colleague (our youngest Anatomy specialist) in the lab showed a focal change and the blood test also became positive for Covid-19. I hope he get his health ASAP.', '""... This might indicate that young male patients are at higher risk of testicular damage by COVID-19 than older patients."" https://***Vi', '-']",tweet_B,2,reply,U.S. officially withdrew from WHO. time：2020-07-07
t1469037191007510528,3086903788,2021-12-09 20:12:14+00:00,Covid,RT @S***M: First Minister @N***n has written to the Prime Minister urging the UK Government to address international COVID-19…,retweet,First Minister @N***n has written to the Prime Minister urging the UK Government to address international COVID-19 vaccine inequity Read the letter here: https://***uS https://***9i,-,E***n,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Even before COVID-19, nearly 1.5M households spent over 50% of their incomes on housing. HUD is proud to partner with @t***C in their effort to create more affordable housing &amp; provide vital services to folks experiencing homelessness, transitioning out of the justice system. https://***Rk', 'tweet_B：When we launched https://***g, we envisioned it as an example of 21st century philanthropy. That vision has been realized throughout this year, through our support for COVID-19 responders, our activation in response to disasters, and our commitment to Afghan refugees.', 'tweet_C：First Minister @N***n has written to the Prime Minister urging the UK Government to address international COVID-19 vaccine inequity Read the letter here: https://***uS https://***9i']","['Even before COVID-19, nearly 1.5M households spent over 50% of their incomes on housing. HUD is proud to partner with @t***C in their effort to create more affordable housing &amp; provide vital services to folks experiencing homelessness, transitioning out of the justice system. https://***Rk', 'When we launched https://***g, we envisioned it as an example of 21st century philanthropy. That vision has been realized throughout this year, through our support for COVID-19 responders, our activation in response to disasters, and our commitment to Afghan refugees.', 'First Minister @N***n has written to the Prime Minister urging the UK Government to address international COVID-19 vaccine inequity Read the letter here: https://***uS https://***9i', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['GOOD NEWS!!!! Preliminary data shows that 3 doses of #Pfizer vaccine NEUTRALIZE the #OmicronVariant in an experiment using serum after 1 month with the #Booster. The levels of neutralization are similar to those observed for the WT #COVID19. Science works! https://***No', 'Agree with @P***a here. COVID-19 brought bad news for malaria, but amazing work on the ground saved so many lives. @W***O @K***w https://***mb', 'Emergence of #OmicronVarient shows that US #COVID19 #surveillance has improved but still lags other jurisdictions, explains @M***i https://***Mu via @s***s', '-']",tweet_C,-,retweet,WHO designated Omicron as a variant of concern. time：2021-11-26
t1473495841461522432,2695241174,2021-12-22 03:29:19+00:00,Covid,COVID-19 Testing Update. For more details visit: https://***sZ @M***A @D***s @P***a @m***a @C***B #ICMRFIGHTSCOVID19 #IndiaFightsCOVID19 #CoronaUpdatesInIndia #COVID19 #Unite2FightCorona https://***Kq,post,-,COVID-19 Testing Update. For more details visit: https://***sZ @M***A @D***s @P***a @m***a @C***B #ICMRFIGHTSCOVID19 #IndiaFightsCOVID19 #CoronaUpdatesInIndia #COVID19 #Unite2FightCorona https://***Kq,I***I,"['post', 'retweet', 'reply', 'quote']","['tweet_A：European Union approves Novavax COVID-19 vaccine https://***xX https://***Fi', 'tweet_B：Get your COVID-19 vaccine booster at a City-run vaccine site through 12/31 and earn $100 https://***hN', 'tweet_C：A very partial list of leaders who’ve been permanently banned from Twitter for speaking up about lockdowns, mandates, and our totalitarian, cataclysmic response to COVID-19. It’s a strikingly elite group. You’re not alone; they want you to think you are. https://***9M']","['European Union approves Novavax COVID-19 vaccine https://***xX https://***Fi', 'Get your COVID-19 vaccine booster at a City-run vaccine site through 12/31 and earn $100 https://***hN', 'A very partial list of leaders who’ve been permanently banned from Twitter for speaking up about lockdowns, mandates, and our totalitarian, cataclysmic response to COVID-19. It’s a strikingly elite group. You’re not alone; they want you to think you are. https://***9M', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['COVID-19 Testing Update. For more details visit: https://***sZ @M***A @D***s @P***a @m***a @C***B #ICMRFIGHTSCOVID19 #IndiaFightsCOVID19 #CoronaUpdatesInIndia #COVID19 #Unite2FightCorona https://***Kq', ""Ha-ha (it's a covid-19 special laugh). https://***LU"", 'PHAs, housing providers, &amp; CoCs: If you want help bringing #COVID19 vaccines to residents, @H***v can help. HUD has helped organize over 1,100 vaccine clinics for HUD-assisted housing &amp; homeless progs. And we can do more. Contact HUD Field Offices today: https://***fJ', '-']",-,0,post,CDC shortened recommended isolation period from 10 to 5 days for asymptomatic people. time：2021-12-17
t1344335671809421312,944657395363479552,2020-12-30 17:32:55+00:00,Covid,What does not kill you makes you stronger ... sometimes 😆 #COVID19 #coronavirus #Corona #phdchat #academicchatter #Science #ScienceTwitter #telomere #life @_***_ @P***e @O***i https://***w1 https://***O1,post,-,What does not kill you makes you stronger ... sometimes 😆 #COVID19 #coronavirus #Corona #phdchat #academicchatter #Science #ScienceTwitter #telomere #life @_***_ @P***e @O***i https://***w1 https://***O1,D***i,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @R***s: COVID-19 Positive and On The Streets: Low Threshold Care Models. RSVP here: https://***JF https://***kY', 'tweet_B：RT @l***h: Last week LA County lost a person to COVID-19 every 10-15 minutes. - Stay home as much as possible - Avoid non-essentia...', ""tweet_C：When Hope couldn't play music, due to numbness in her hands from chemotherapy for #ovariancancer, she found a physical &amp; emotional outlet in painting. Now she’s sharing what she learned with fellow musicians struggling to make ends meet due to COVID-19. https://***GY https://***GP""]","['RT @R***s: COVID-19 Positive and On The Streets: Low Threshold Care Models. RSVP here: https://***JF https://***kY', 'RT @l***h: Last week LA County lost a person to COVID-19 every 10-15 minutes. - Stay home as much as possible - Avoid non-essentia...', ""When Hope couldn't play music, due to numbness in her hands from chemotherapy for #ovariancancer, she found a physical &amp; emotional outlet in painting. Now she’s sharing what she learned with fellow musicians struggling to make ends meet due to COVID-19. https://***GY https://***GP"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['What does not kill you makes you stronger ... sometimes 😆 #COVID19 #coronavirus #Corona #phdchat #academicchatter #Science #ScienceTwitter #telomere #life @_***_ @P***e @O***i https://***w1 https://***O1', 'Call form the 16th International Conference on Digestive Disorders and Gastroenterology,June 08-09, 2021 Webinar #Gastronomia #digestion #Webinar #CoronavirusVaccine #conference https://***wf https://***lu', 'CDC’s #COVID19 Vaccination Communication Toolkit has resources you can use to communicate about available vaccines. See it here: https://***I. https://***7A', '-']",-,0,post,New COVID-19 variant identified in UK raised concerns about increased transmissibility. time：2020-12-21
t1497088538164097024,873352860687228929,2022-02-25 05:58:16+00:00,Covid,"In the midst of every crisis, lies great opportunity.""- Albert Einstein Lost your job due to COVID-19? Regardless of your age, don't waste this opportunity; start your online business today for free! https://***YU #Retweet #onlinebusiness https://***0E",post,-,"In the midst of every crisis, lies great opportunity.""- Albert Einstein Lost your job due to COVID-19? Regardless of your age, don't waste this opportunity; start your online business today for free! https://***YU #Retweet #onlinebusiness https://***0E",S***e,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：👧🏽 A partir d'avui a les escoles ja no s’identifiquen els contactes estrets de #covid19 ni s’indiquen quarantenes. Les mesures vigents fins ara només es continuen aplicant als centres d'educació especial. https://***Gc"", ""tweet_B：Let’s remember that medical schools have shown serious creativity and dedication in their delivery of education throughout #COVID19, ensuring the pipeline of doctors wasn't disrupted.👏👏 #RespondingToAPandemic Read about some of the innovative examples: https://***ot https://***RP"", 'tweet_C：Covid-19 Tracker: Adios Paul Farmer; you will be missed https://***L6 https://***ld']","[""👧🏽 A partir d'avui a les escoles ja no s’identifiquen els contactes estrets de #covid19 ni s’indiquen quarantenes. Les mesures vigents fins ara només es continuen aplicant als centres d'educació especial. https://***Gc"", ""Let’s remember that medical schools have shown serious creativity and dedication in their delivery of education throughout #COVID19, ensuring the pipeline of doctors wasn't disrupted.👏👏 #RespondingToAPandemic Read about some of the innovative examples: https://***ot https://***RP"", 'Covid-19 Tracker: Adios Paul Farmer; you will be missed https://***L6 https://***ld', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Here are some tips for looking after yourself and protecting your family members if you’ve tested positive for #COVID19 in Hong Kong. For more: https://***0U https://***TI', 'In the midst of every crisis, lies great opportunity.""- Albert Einstein Lost your job due to COVID-19? Regardless of your age, don\'t waste this opportunity; start your online business today for free! https://***YU #Retweet #onlinebusiness https://***0E', 'The #CBR Daily is out! https://***Uj Stories via @l***k @D***8 @f***n #covid19 #pandemic', '-']",-,1,post,"CDC relaxed mask guidelines, with most Americans no longer needing to wear masks indoors. time：2022-02-25"
