id,author_id,created_at,event_type,text,action,objec_tw,post_content,username,action_option,tweet_page,tweet_option,tweet_option_2,content_option,action_object_answer,action_content_answer,action_type_answer,trigger_news
t1270755950815842305,3421432099,2020-06-10 16:33:22+00:00,BlackLivesMatter,Great resource to hold yourself accountable. A small step in this fight. #blacklivesmatter ,post,-,Great resource to hold yourself accountable. A small step in this fight. #blacklivesmatter https://***ZE,m***r,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Anti-racism protesters gather at Black Lives Matter rally in Glasgow Green. https://***WU https://***Jc', 'tweet_B：#NVLeg has created a revenue model based on screwing working people, w/one of the highest vehicle registration fees in the country. Here’s the intersection w #BlackLivesMatter https://***PY', 'tweet_C：This is Sierra. Sierra is protesting all by herself in the center of Santa Fe, the NM state capital. There is no protest here today so she decided to stage one. I deeply admire Sierra! #BlackLivesMatter https://***8M']","['Anti-racism protesters gather at Black Lives Matter rally in Glasgow Green. https://***WU https://***Jc', '#NVLeg has created a revenue model based on screwing working people, w/one of the highest vehicle registration fees in the country. Here’s the intersection w #BlackLivesMatter https://***PY', 'This is Sierra. Sierra is protesting all by herself in the center of Santa Fe, the NM state capital. There is no protest here today so she decided to stage one. I deeply admire Sierra! #BlackLivesMatter https://***8M', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Every White Person Who Has Posted #BlackLivesMatter Send Your Kid To Your Neighborhood Public School Challenge 2020', 'with a section #BlackLivesMatter https://***Ul', 'Great resource to hold yourself accountable. A small step in this fight. #blacklivesmatter https://***ZE', '-']",-,2,post,"Chauvin  s charge was upgraded to add a second-degree murder charge. By this time, videos of police clashes with unarmed protesters were being heavily covered by news media. Two Buffalo, New York, police officers were charged with assault after a recording surfaced showing one officer pushing a seventy-five-year-old man to the ground and leaving him there as he bled from his head. time：2020-06-03"
t1288129380510658560,36743910,2020-07-28 15:09:11+00:00,BlackLivesMatter,I was blessed to be a part of this historic dialogue on the Iranian American diaspora and the Black Lives Matter movement led by my beloved @AnnahitaMahdavi.  Watch: ,post,-,I was blessed to be a part of this historic dialogue on the Iranian American diaspora and the Black Lives Matter movement led by my beloved @A***i. Watch: https://***fa,C***t,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @J***h: The Veterans have formed a wall again to protect the Portland protest and support #BlackLivesMatter. It’s tragic that the...', 'tweet_B：Black lives matter. The vast majority of our Cops deserve our thanks. Peaceful protestors are a powerful force for good. Donald Trump is a horrible human being. America is a truly wonderful country.', 'tweet_C：Black Lives Matter #BlackLivesMatter https://***q4']","['RT @J***h: The Veterans have formed a wall again to protect the Portland protest and support #BlackLivesMatter. It’s tragic that the...', 'Black lives matter. The vast majority of our Cops deserve our thanks. Peaceful protestors are a powerful force for good. Donald Trump is a horrible human being. America is a truly wonderful country.', 'Black Lives Matter #BlackLivesMatter https://***q4', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['I was blessed to be a part of this historic dialogue on the Iranian American diaspora and the Black Lives Matter movement led by my beloved @A***i. Watch: https://***fa', '@A***t I feel exactly the same way. It was awful but just made me more determined to be there. I ordered better PPE. #BlackLivesMatter', 'No justice, no peace! Black Lives Matter! #WallofMoms https://***Kk', '-']",-,0,post,Rayshard Brooks was shot and killed by Atlanta police in a Wendy  s parking lot. time：2020-06-12
t1495563935352688640,1317120764353552385,2022-02-21 01:00:03+00:00,BlackLivesMatter,Sounds Gay I'm In Bath Mat  Make a statement with this LGBTIQA+ design #blacklivesmatter #gay #lgbt #pride #lesbian #equality #lgbtq #feminism #feminist #trans #black #transgender #justice #queer ,post,-,Sounds Gay I'm In Bath Mat https://***Vr Make a statement with this LGBTIQA+ design #blacklivesmatter #gay #lgbt #pride #lesbian #equality #lgbtq #feminism #feminist #trans #black #transgender #justice #queer https://***Vp,O***1,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @d***x: A man walked out of an identifiable Portland home and shot five black lives matter protestors, killing one. 24 hours later...', 'tweet_B：@k***t IF DONT NO BLACK WOMAN WANT YOU I WILL TAKE YOU I KNOW WHAT TO DO WITH YOU. #HOLYSPIRIT #TALELENTED YOUNG #GIFTED #DIVINE #BLESSED AND BLACK #BlackLivesMatter #JeenYuhs #JEENYUHS #KanyeWestDocumentary #kanyewestisoverparty #YE #YEEZY #Billionaires #HBCU #BAE #Blklove', 'tweet_C：⚡️#BreakingNews @B***a @M***a @V***P @O***h @R***y @O***C @O***D @_***C @O***d @U***M @B***6 🌍🎉✨👸🏾🤴🏾✨🎊 #BlackLivesMatter #CLE🌇 #ThisIsCLE🏙 #NBAALLSTAR NBA ALL-STAR #Weekend 2022, #Cleveland🌃 #NBAAllStar #NBA2K22 #NBA75 #NBATwitter #LetEmKnow https://***no']","['RT @d***x: A man walked out of an identifiable Portland home and shot five black lives matter protestors, killing one. 24 hours later...', '@k***t IF DONT NO BLACK WOMAN WANT YOU I WILL TAKE YOU I KNOW WHAT TO DO WITH YOU. #HOLYSPIRIT #TALELENTED YOUNG #GIFTED #DIVINE #BLESSED AND BLACK #BlackLivesMatter #JeenYuhs #JEENYUHS #KanyeWestDocumentary #kanyewestisoverparty #YE #YEEZY #Billionaires #HBCU #BAE #Blklove', '⚡️#BreakingNews @B***a @M***a @V***P @O***h @R***y @O***C @O***D @_***C @O***d @U***M @B***6 🌍🎉✨👸🏾🤴🏾✨🎊 #BlackLivesMatter #CLE🌇 #ThisIsCLE🏙 #NBAALLSTAR NBA ALL-STAR #Weekend 2022, #Cleveland🌃 #NBAAllStar #NBA2K22 #NBA75 #NBATwitter #LetEmKnow https://***no', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['https://***G9 RT-8 #blackandproud #imblackandimproud #BlackTwitter #racism #blackamericaweb #WhitePrivilege #BlackLivesMatter #DonLemon #WeAreBetterThanThis #leftwing', ""Sounds Gay I'm In Bath Mat https://***Vr Make a statement with this LGBTIQA+ design #blacklivesmatter #gay #lgbt #pride #lesbian #equality #lgbtq #feminism #feminist #trans #black #transgender #justice #queer https://***Vp"", 'The UK\'s Department for Education has issued ""Political impartiality in schools"" guidance, which says that modern historical events including the ongoing Palestine-Israel conflict and Black Lives Matter must be dealt with in a ""balanced"" way. https://***p0', '-']",-,1,post,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1270302007841173505,198584761,2020-06-09 10:29:34+00:00,BlackLivesMatter,"I'm joining the #RhodesMustFall protest at 5pm in Oxford today. I'll stay 2m from other people. But this is important. This is a historical tipping point, which could change the way we see ourselves and each other.  Hope to see you there. Love and courage.  #BlackLivesMatter",post,-,"I'm joining the #RhodesMustFall protest at 5pm in Oxford today. I'll stay 2m from other people. But this is important. This is a historical tipping point, which could change the way we see ourselves and each other. Hope to see you there. Love and courage. #BlackLivesMatter",G***t,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @p***r: The wind said Black Lives Matter', 'tweet_B：RT @u***b: #blacklivesmatter protest at the State Capitol. Peaceful, powerful, and inspiring to see so many people standing together...', 'tweet_C：Joey Votto : My awakening https://***Yf via @e***r #BlackLivesMatter']","['RT @p***r: The wind said Black Lives Matter', 'RT @u***b: #blacklivesmatter protest at the State Capitol. Peaceful, powerful, and inspiring to see so many people standing together...', 'Joey Votto : My awakening https://***Yf via @e***r #BlackLivesMatter', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['This was seen in Pagosa Springs, Colorado Friday, June 6th. Pagosa Springs High School students organized a peaceful demonstration of support for #blacklivesmatter . This group of men and women took it upon... https://***JT', ""I'm joining the #RhodesMustFall protest at 5pm in Oxford today. I'll stay 2m from other people. But this is important. This is a historical tipping point, which could change the way we see ourselves and each other. Hope to see you there. Love and courage. #BlackLivesMatter"", '@s***n https://***MM #BlackLivesMatter #BlackLivesMatterDC #GeorgeLloyd', '-']",-,1,post,"Chauvin  s charge was upgraded to add a second-degree murder charge. By this time, videos of police clashes with unarmed protesters were being heavily covered by news media. Two Buffalo, New York, police officers were charged with assault after a recording surfaced showing one officer pushing a seventy-five-year-old man to the ground and leaving him there as he bled from his head. time：2020-06-03"
t1491834442586984456,59628414,2022-02-10 18:00:22+00:00,BlackLivesMatter,It doesn’t take much to make me happy. Couple of guys fixing the dent in the Beetle and making it look amazing is all I need. #ThursdayMotivation #WritingCommunity #BlackLivesMatter   #amwriting #amwritingfiction #KindnessMatters #StrongerTogether #Resist #SouthFlorida ,post,-,It doesn’t take much to make me happy. Couple of guys fixing the dent in the Beetle and making it look amazing is all I need. #ThursdayMotivation #WritingCommunity #BlackLivesMatter #amwriting #amwritingfiction #KindnessMatters #StrongerTogether #Resist #SouthFlorida https://***xQ,m***d,"['post', 'retweet', 'reply', 'quote']","['tweet_A：https://***DQ #NotAlone #MentalHealthForAll #NAMIJC #NAMI #NAMIWalks #Awareness #Love #BlackHistoryMonth #BlackHistory #BlackExcellence #BHM #CelebrateBlackLives #BLM #BlackLivesMatter #BlackVoices #BlackMentalHealth #BlackBusinesses #BlackStories #Equality #Equity https://***2z', 'tweet_B：""A volunteer official inappropriately barred a student athlete from taking part in the meet, due to their \'Black Lives Matter\' swimsuit..."" Gee - I wonder who THEY voted for?! It all turned out OK - the Trump Suppo... I mean, ""Official"" was fired. https://***Ti', 'tweet_C：Naivasha 2 days offer from kshs 7500 per person sharing on full baord dinner, lunch and breakfast included +254721438042 #Magicalkenya #TembeaKenya #holidaysKenya #VacationKenya #Staycations Patrice Evra Adidas #blacklivesmatter Kurt Zoum https://***9A']","['https://***DQ #NotAlone #MentalHealthForAll #NAMIJC #NAMI #NAMIWalks #Awareness #Love #BlackHistoryMonth #BlackHistory #BlackExcellence #BHM #CelebrateBlackLives #BLM #BlackLivesMatter #BlackVoices #BlackMentalHealth #BlackBusinesses #BlackStories #Equality #Equity https://***2z', '""A volunteer official inappropriately barred a student athlete from taking part in the meet, due to their \'Black Lives Matter\' swimsuit..."" Gee - I wonder who THEY voted for?! It all turned out OK - the Trump Suppo... I mean, ""Official"" was fired. https://***Ti', 'Naivasha 2 days offer from kshs 7500 per person sharing on full baord dinner, lunch and breakfast included +254721438042 #Magicalkenya #TembeaKenya #holidaysKenya #VacationKenya #Staycations Patrice Evra Adidas #blacklivesmatter Kurt Zoum https://***9A', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['It doesn’t take much to make me happy. Couple of guys fixing the dent in the Beetle and making it look amazing is all I need. #ThursdayMotivation #WritingCommunity #BlackLivesMatter #amwriting #amwritingfiction #KindnessMatters #StrongerTogether #Resist #SouthFlorida https://***xQ', 'We have seen the actions the RCMP, Police and Conservative Premiers have taken against Indigenous people across the country, the actions they took against Black Lives Matter Protests, these are peaceful protests and they used force to remove them. Have you /13', 'Did that guy had to kick a cat? I stand with Adidas #BlackLivesMatter', '-']",-,0,post,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1498151305642233857,171266293,2022-02-28 04:21:20+00:00,BlackLivesMatter,"#BlackLivesMatter #BlackHistoryMonth #blacktwitter #BlackTechTwitter #AfricansinUkraine #cdnpoli  ""When Black Men Ruled the World: 8 Things the Moors Brought to Europe"" ",post,-,"#BlackLivesMatter #BlackHistoryMonth #blacktwitter #BlackTechTwitter #AfricansinUkraine #cdnpoli ""When Black Men Ruled the World: 8 Things the Moors Brought to Europe"" https://***uo",O***h,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：RT @A***o: I'm the one who will drape the flags of #Ukraine and #BlackLivesMatter on Trump's grave. 😁😁😁"", 'tweet_B：@K***E PLEASE LET PEACE LOVE AND FREEDOM COME TO LIGHT. WE CAN ALL SHINE TOGETHER. WE ARE ALL BROTHERS AND SISTERS, WE ALL BLEED. Mr. Putin PLEASE LET LOVE WIN. #AllLivesMatter #NoWar #WorldWidePeace', 'tweet_C：Weekend to Naivasha for a vacation works for kshs 7500 for 2 for 2days +254721438042 #Magicalkenya #Tembeakenya Luos #DpRutoInUSA #RacistEU #KBLat100 Ukraine #CarabaoCupFinal #BlackLivesMatter #MainaAndKingangi #Libya Kalonzo #RussianArmy #RussiaUkraineWar #Russian #WRCKe https://***h0']","[""RT @A***o: I'm the one who will drape the flags of #Ukraine and #BlackLivesMatter on Trump's grave. 😁😁😁"", '@K***E PLEASE LET PEACE LOVE AND FREEDOM COME TO LIGHT. WE CAN ALL SHINE TOGETHER. WE ARE ALL BROTHERS AND SISTERS, WE ALL BLEED. Mr. Putin PLEASE LET LOVE WIN. #AllLivesMatter #NoWar #WorldWidePeace', 'Weekend to Naivasha for a vacation works for kshs 7500 for 2 for 2days +254721438042 #Magicalkenya #Tembeakenya Luos #DpRutoInUSA #RacistEU #KBLat100 Ukraine #CarabaoCupFinal #BlackLivesMatter #MainaAndKingangi #Libya Kalonzo #RussianArmy #RussiaUkraineWar #Russian #WRCKe https://***h0', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['#NoHumanIsIllegal #BlackLivesMatter Remember #KidsInCages https://***Rt', '#BlackLivesMatter #BlackHistoryMonth #blacktwitter #BlackTechTwitter #AfricansinUkraine #cdnpoli ""When Black Men Ruled the World: 8 Things the Moors Brought to Europe"" https://***uo', 'Common response needed for African students in #Ukraine , writes Ylva Rodny-Gumede @g***j https://***5y #AfricaEd #UkraineEvacuation #Africansinukraine #Blacklivesmatter #StudentsinUkraine', '-']",-,1,post,Ahmaud Arbery  s killers were sentenced to life in prison for federal hate crimes. time：2022-02-23
t1494681144855568386,959164529551790080,2022-02-18 14:32:09+00:00,BlackLivesMatter,"Wed Nov 04 2020 Portland, Oregon - Officers shove, strike, and arrest protesters WATCH:  #PortlandOregon #PPD #blacklivesmatter #blm #defundthepolice #abolishthepolice",post,-,"Wed Nov 04 2020 Portland, Oregon - Officers shove, strike, and arrest protesters WATCH: https://***tE #PortlandOregon #PPD #blacklivesmatter #blm #defundthepolice #abolishthepolice",t***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @n***3: @m***n This kind of response from a judge is just another reason I stand up for #BlackLivesMatter! This is a disgrace t...', 'tweet_B：OCVJC honors and celebrates the brave Black women who have passionately fought for equality. #BlackHistoryMonth #OCVJC #VictimsRights #BlackSurvivors #BlackLivesMatter https://***of', ""tweet_C：@M***o @R***g So, BLM, thug's life is more important than public safety? #fblm #BlackPrivilege #AllLivesMatter""]","['RT @n***3: @m***n This kind of response from a judge is just another reason I stand up for #BlackLivesMatter! This is a disgrace t...', 'OCVJC honors and celebrates the brave Black women who have passionately fought for equality. #BlackHistoryMonth #OCVJC #VictimsRights #BlackSurvivors #BlackLivesMatter https://***of', ""@M***o @R***g So, BLM, thug's life is more important than public safety? #fblm #BlackPrivilege #AllLivesMatter"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Wed Nov 04 2020 Portland, Oregon - Officers shove, strike, and arrest protesters WATCH: https://***tE #PortlandOregon #PPD #blacklivesmatter #blm #defundthepolice #abolishthepolice', ""REPORT: Clinton-world is taking over the Black Lives Matter organization, new filings show. Sending @A***r's lackey, @M***s, to clean up the books. https://***fO"", '#AGrooveAlmostEverydayWillPlayTillThePandemicGoAway #FridayFeeling #BlackHistoryMonth #1619Project #briannataylor #ElijahMcClain #NoJusticeNoPeace #COVID19 #CDC #blacklivesmatter #CoronavirusPandemic 🎼🎸🎤🇺🇸 Sweet Love https://***U3 via @Y***e', '-']",-,0,post,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1493276986239688705,16818701,2022-02-14 17:32:31+00:00,BlackLivesMatter,I mean how many more times do we have to see this bullshit before the nations understand what is going on - I’m so tired of this 😡 great work @AttorneyCrump #BlackLivesMatter  wake up ffs #justiceforPamelaTurner SAY HER NAME - Sign the Petition #PoliceBrutality must end 🔥  ,post,-,I mean how many more times do we have to see this bullshit before the nations understand what is going on - I’m so tired of this 😡 great work @A***p #BlackLivesMatter wake up ffs #justiceforPamelaTurner SAY HER NAME - Sign the Petition #PoliceBrutality must end 🔥 https://***VG https://***9P,a***n,"['post', 'retweet', 'reply', 'quote']","['tweet_A：#NBCNightlyNews #BBCWorld #FoxNews So who’s on the halftime show with Snoop? #SuperBowl #JohnsonOut20 #BlackLivesMatter #Ottawa #cnn #MurdochGutterMedia #BlackTwitter #BlackHistoryMonth #SnoopDogg https://***IS', 'tweet_B：#mikesrandomthoughts #RedWave2022 #redwave2024 #JoeBidensAmerica #ChinaJoeBiden #bluelivesmatter #Senate #Congress #houseofrepresentatives #JoeBiden #KamalaHarris #Trump2024 #CandaceOwens #antifascist #BLM #blacklivesmatter #veterans #secondamendment #ATWA #atwar https://***7w', 'tweet_C：#BlackLivesMatter #BlackOwned #justiceforjuliusjones #BreonnaTaylor #sandrabland #tamirrice #TrayvonMartin #JusticeForAmirLocke #AhmaudArbery #Blackhistorymonth2022 #BlackTwitter #NFL #nba #mlb #hbcu #HappyValentinesDay2022 #HappyValentinesDay #KodakBlack #ripyoungdolph https://***AM']","['#NBCNightlyNews #BBCWorld #FoxNews So who’s on the halftime show with Snoop? #SuperBowl #JohnsonOut20 #BlackLivesMatter #Ottawa #cnn #MurdochGutterMedia #BlackTwitter #BlackHistoryMonth #SnoopDogg https://***IS', '#mikesrandomthoughts #RedWave2022 #redwave2024 #JoeBidensAmerica #ChinaJoeBiden #bluelivesmatter #Senate #Congress #houseofrepresentatives #JoeBiden #KamalaHarris #Trump2024 #CandaceOwens #antifascist #BLM #blacklivesmatter #veterans #secondamendment #ATWA #atwar https://***7w', '#BlackLivesMatter #BlackOwned #justiceforjuliusjones #BreonnaTaylor #sandrabland #tamirrice #TrayvonMartin #JusticeForAmirLocke #AhmaudArbery #Blackhistorymonth2022 #BlackTwitter #NFL #nba #mlb #hbcu #HappyValentinesDay2022 #HappyValentinesDay #KodakBlack #ripyoungdolph https://***AM', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['I mean how many more times do we have to see this bullshit before the nations understand what is going on - I’m so tired of this 😡 great work @A***p #BlackLivesMatter wake up ffs #justiceforPamelaTurner SAY HER NAME - Sign the Petition #PoliceBrutality must end 🔥 https://***VG https://***9P', 'Almost makes me want to support Adesanya... . #mma #ufc #bellator #combatsports #mixmartialarts #sports #bjj #octagon #fitness #warriors #realmanssport #prideful #cagefighting #freedom #liberty #2a #rights #comeandtakeit #donttreadonme #backtheblue #alllivesmatter #usa #mer... https://***iF', 'Witnessing A Revolution Unfold (And How I Hope It Continues) #BlackLivesMatter #GeorgeFloyd #BreonnaTaylor #TonyMcDade #AhmaudArbery https://***QB', '-']",-,0,post,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1268276540778803201,426978738,2020-06-03 20:21:05+00:00,BlackLivesMatter,Hey LA! Pride will now be June 14th in solidarity with #BlackLivesMatter. We can’t wait to get together and make noise! ❤️ ,post,-,Hey LA! Pride will now be June 14th in solidarity with #BlackLivesMatter. We can’t wait to get together and make noise! ❤️ https://***8s,P***g,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：Unequivocally #BlackLivesMatter. Racial inequality is completely unacceptable and must not be ignored. I've identified some organisations that I've chosen to support and am committed to continue doing so #UntilWeAllBelong. I wish I could vote but at least I can give."", 'tweet_B：RT @U***h: “We see you and we support you. You belong in our community and you are valued. Your lives matter, and your work matters. We a...', 'tweet_C：“We think too much and feel too little. More than machinery, we need humanity; more than cleverness, we need kindness and gentleness. Without these qualities, life will be violent and all will be lost.”– Charles Chaplin- #blacklivesmatter✊🏽✊🏾✊🏿 #stopkillingus🙌🏿👮🏼🚔 https://***Lm']","[""Unequivocally #BlackLivesMatter. Racial inequality is completely unacceptable and must not be ignored. I've identified some organisations that I've chosen to support and am committed to continue doing so #UntilWeAllBelong. I wish I could vote but at least I can give."", 'RT @U***h: “We see you and we support you. You belong in our community and you are valued. Your lives matter, and your work matters. We a...', '“We think too much and feel too little. More than machinery, we need humanity; more than cleverness, we need kindness and gentleness. Without these qualities, life will be violent and all will be lost.”– Charles Chaplin- #blacklivesmatter✊🏽✊🏾✊🏿 #stopkillingus🙌🏿👮🏼🚔 https://***Lm', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['#blacklivesmatter https://***Z5', 'Hey LA! Pride will now be June 14th in solidarity with #BlackLivesMatter. We can’t wait to get together and make noise! ❤️ https://***8s', '#blackouttuesday #blacklivesmatter https://***FU', '-']",-,1,post,"Chauvin  s charge was upgraded to add a second-degree murder charge. By this time, videos of police clashes with unarmed protesters were being heavily covered by news media. Two Buffalo, New York, police officers were charged with assault after a recording surfaced showing one officer pushing a seventy-five-year-old man to the ground and leaving him there as he bled from his head. time：2020-06-03"
t1498090080446996487,213132098,2022-02-28 00:18:03+00:00,BlackLivesMatter,"#PBS | PBS NewsHour Weekend Show: February 27, 2022   #wtpBLUE #Demvoice1 #Americans 🇺🇸🫂 #ONEV1 #FreshResists #FreshVoicesRise #Dems4USA #Democrats #Resist #AsianLivesMatter #NativeAmericans #BlackLivesMatter #Jewish #VoteBlue #VoteBlue2022   via @YouTube",post,-,"#PBS | PBS NewsHour Weekend Show: February 27, 2022 #wtpBLUE #Demvoice1 #Americans 🇺🇸🫂 #ONEV1 #FreshResists #FreshVoicesRise #Dems4USA #Democrats #Resist #AsianLivesMatter #NativeAmericans #BlackLivesMatter #Jewish #VoteBlue #VoteBlue2022 https://***Zp via @Y***e",R***y,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @R***l: President Zelenskyy calls for blood donations. “We have wounded soldiers in hospitals that require blood donation. Please...', 'tweet_B：#mikesrandomthoughts #RedWave2022 #redwave2024 #JoeBidensAmerica #ChinaJoeBiden #bluelivesmatter #Senate #Congress #houseofrepresentatives #JoeBiden #KamalaHarris #Trump2024 #CandaceOwens #antifascist #BLM #blacklivesmatter #veterans #secondamendment #ATWA #atwar https://***z4', 'tweet_C：RT @D***h: The official visuals of Ukrainians blocking Africans from getting on trains. #AfricansinUkraine https://***wQ #afronews #blacknews #Blacklivesmatter #blacktalkradio #BlackTwitter #thegrio #politicsNation']","['RT @R***l: President Zelenskyy calls for blood donations. “We have wounded soldiers in hospitals that require blood donation. Please...', '#mikesrandomthoughts #RedWave2022 #redwave2024 #JoeBidensAmerica #ChinaJoeBiden #bluelivesmatter #Senate #Congress #houseofrepresentatives #JoeBiden #KamalaHarris #Trump2024 #CandaceOwens #antifascist #BLM #blacklivesmatter #veterans #secondamendment #ATWA #atwar https://***z4', 'RT @D***h: The official visuals of Ukrainians blocking Africans from getting on trains. #AfricansinUkraine https://***wQ #afronews #blacknews #Blacklivesmatter #blacktalkradio #BlackTwitter #thegrio #politicsNation', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['The family of Sasha Johnson, the Black Lives Matter activist shot at party make appeal after court case collapses. https://***k9', '#China #Chinese #Poland #Polish #chineseart #African #Germany #PolishBorder #polishboy #polishmodel #polishgirls #BLM #BlackLivesMatter https://***2D', '#PBS | PBS NewsHour Weekend Show: February 27, 2022 #wtpBLUE #Demvoice1 #Americans 🇺🇸\U0001fac2 #ONEV1 #FreshResists #FreshVoicesRise #Dems4USA #Democrats #Resist #AsianLivesMatter #NativeAmericans #BlackLivesMatter #Jewish #VoteBlue #VoteBlue2022 https://***Zp via @Y***e', '-']",-,2,post,Ahmaud Arbery  s killers were sentenced to life in prison for federal hate crimes. time：2022-02-23
t1268633484400214019,772529887,2020-06-04 19:59:27+00:00,BlackLivesMatter,"Fucking disgraceful. Police morale is at an all time low, they are fighting accusations of racism, prejudice, and worst of all, weak, spineless “leadership.” God bless our active rank and file around the nation. This is cowardly, &amp; degrading to our sacrifices #BlueLivesMatter 😠 ",post,-,"Fucking disgraceful. Police morale is at an all time low, they are fighting accusations of racism, prejudice, and worst of all, weak, spineless “leadership.” God bless our active rank and file around the nation. This is cowardly, &amp; degrading to our sacrifices #BlueLivesMatter 😠 https://***Na",b***n,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Black Europeans are European citizens and should be treated equally and fairly, safe from all manifestations of racism, xenophobia and intolerance. #BlackLivesMatter https://***Zh', ""tweet_B：@t***2 @s***i It's not politics, it's justice. US-focused, but police brutality is a global issue and there have been worldwide solidarity protests, in France and elsewhere. And the 'other point of view' to #BlackLivesMatter is that Black lives *don't* matter. Please use a different framework."", 'tweet_C：The Galaxy Zoo team stands with #blacklivesmatter and all those protesting against racism and discrimination in the US and around the world.']","['Black Europeans are European citizens and should be treated equally and fairly, safe from all manifestations of racism, xenophobia and intolerance. #BlackLivesMatter https://***Zh', ""@t***2 @s***i It's not politics, it's justice. US-focused, but police brutality is a global issue and there have been worldwide solidarity protests, in France and elsewhere. And the 'other point of view' to #BlackLivesMatter is that Black lives *don't* matter. Please use a different framework."", 'The Galaxy Zoo team stands with #blacklivesmatter and all those protesting against racism and discrimination in the US and around the world.', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Fucking disgraceful. Police morale is at an all time low, they are fighting accusations of racism, prejudice, and worst of all, weak, spineless “leadership.” God bless our active rank and file around the nation. This is cowardly, &amp; degrading to our sacrifices #BlueLivesMatter 😠 https://***Na', '@l***s @M***a Should Black people in blue collar jobs return to work? @a***1 #BlackLivesMatter', 'We are committed to doing the work to create an environment that is safe and free from racism and discrimination. #BlackLivesMatter', '-']",-,0,post,"Chauvin  s charge was upgraded to add a second-degree murder charge. By this time, videos of police clashes with unarmed protesters were being heavily covered by news media. Two Buffalo, New York, police officers were charged with assault after a recording surfaced showing one officer pushing a seventy-five-year-old man to the ground and leaving him there as he bled from his head. time：2020-06-03"
t1268972246644785152,21107971,2020-06-05 18:25:34+00:00,BlackLivesMatter,"Black Lives Matter. The Bowery Ballroom and Mercury Lounge stand solidly and firmly with the Black community. We are distraught and mourn the deaths of George Floyd, Breonna Taylor, Ahmaud Arbery, and all victims of institutionalized racism. (1/2) ",post,-,"Black Lives Matter. The Bowery Ballroom and Mercury Lounge stand solidly and firmly with the Black community. We are distraught and mourn the deaths of George Floyd, Breonna Taylor, Ahmaud Arbery, and all victims of institutionalized racism. (1/2) https://***kY",b***m,"['post', 'retweet', 'reply', 'quote']","['tweet_A：The attitudes, behaviors, and systems that create and perpetuate racism and racial violence are in desperate need of deconstruction. I pledge to unlearn, re-learn, and reform. #BlackLivesMatter I nominate: @M***n, @K***m, @v***r, @C***r, @j***7. https://***Z1', 'tweet_B：#BlackLivesMatter https://***Py', 'tweet_C：#BlackLivesMatter in the Waterloo Region ✊ https://***6F']","['The attitudes, behaviors, and systems that create and perpetuate racism and racial violence are in desperate need of deconstruction. I pledge to unlearn, re-learn, and reform. #BlackLivesMatter I nominate: @M***n, @K***m, @v***r, @C***r, @j***7. https://***Z1', '#BlackLivesMatter https://***Py', '#BlackLivesMatter in the Waterloo Region ✊ https://***6F', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['The “Black Lives Matter” painted on two blocks of 16th Street truly is huge: https://***bo', 'Today I was told my MD was trash because I pointed out the adverse health effects racism has on black populations. This includes #COVID19 where symptomatic black patients were more likely to be sent home w/o a test. Racism kills, and it isn’t always a bullet. #BlackLivesMatter', 'Black Lives Matter. The Bowery Ballroom and Mercury Lounge stand solidly and firmly with the Black community. We are distraught and mourn the deaths of George Floyd, Breonna Taylor, Ahmaud Arbery, and all victims of institutionalized racism. (1/2) https://***kY', '-']",-,2,post,"Chauvin  s charge was upgraded to add a second-degree murder charge. By this time, videos of police clashes with unarmed protesters were being heavily covered by news media. Two Buffalo, New York, police officers were charged with assault after a recording surfaced showing one officer pushing a seventy-five-year-old man to the ground and leaving him there as he bled from his head. time：2020-06-03"
