id,author_id,created_at,event_type,text,action,objec_tw,post_content,username,action_option,tweet_page,tweet_option,tweet_option_2,content_option,action_object_answer,action_content_answer,action_type_answer,trigger_news
t1312107659256950785,912687795214471169,2020-10-02 19:10:18+00:00,Wildfire,"wildfires getting bumped from news broadcasts everywhere, but worth remembering there are 2500 firefighters on 24/hr shifts assigned to the glass fire alone. 60k acres burned with only 6% containment. nearly 13,000 people evacuated from their homes ",post,-,"wildfires getting bumped from news broadcasts everywhere, but worth remembering there are 2500 firefighters on 24/hr shifts assigned to the glass fire alone. 60k acres burned with only 6% containment. nearly 13,000 people evacuated from their homes https://***IS",j***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：@L***e @J***n THIS IS A DUMPSTER FIRE DEBATE', 'tweet_B：RT @b***n: .@j***r “That was a hot mess. A dumpster fire inside a train wreck... a disgrace .. primarily because of President T...', 'tweet_C：Yes Trump said California is burning up because of the Tinder..']","['@L***e @J***n THIS IS A DUMPSTER FIRE DEBATE', 'RT @b***n: .@j***r “That was a hot mess. A dumpster fire inside a train wreck... a disgrace .. primarily because of President T...', 'Yes Trump said California is burning up because of the Tinder..', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""@K***e I would never wish COVID19 to any human being...fortunately, that's not the case of Orange troll"", 'wildfires getting bumped from news broadcasts everywhere, but worth remembering there are 2500 firefighters on 24/hr shifts assigned to the glass fire alone. 60k acres burned with only 6% containment. nearly 13,000 people evacuated from their homes https://***IS', 'At Least 1 Dead After Fire Truck, Ambulance Crash in NYC https://***PM', '-']",-,1,post,"California surpassed 4 million acres burned in 2020, a state record. time：2020-10-01"
t1060797153067454465,2323027134,2018-11-09 07:32:04+00:00,Wildfire,Magic Fire Transitions (Abstract): Horizontal and vertical colorful fire and smoke animations that can be used as transitions or openers * 2 versions * resolution: 1920×1080 * video format: QuickTime PNG + Alpha Channel ,post,-,Magic Fire Transitions (Abstract): Horizontal and vertical colorful fire and smoke animations that can be used as transitions or openers * 2 versions * resolution: 1920×1080 * video format: QuickTime PNG + Alpha Channel https://***pZ,V***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Just another beautiful day in California 😍❤😍 https://***EG', 'tweet_B：RT @c***1: I noticed my voter guide indicated @S***n wasn’t endorsed by #TheDemocratParty of California... I hope you’ll...', 'tweet_C：SOUTHERN CALIFORNIA! Anybody near #Malibu with a horse trailer, SYCAMORE FARM needs to evacuate 40 horses from 3661 Cross Creek Road before the fires get there! #WoolseyFire https://***Bo']","['Just another beautiful day in California 😍❤😍 https://***EG', 'RT @c***1: I noticed my voter guide indicated @S***n wasn’t endorsed by #TheDemocratParty of California... I hope you’ll...', 'SOUTHERN CALIFORNIA! Anybody near #Malibu with a horse trailer, SYCAMORE FARM needs to evacuate 40 horses from 3661 Cross Creek Road before the fires get there! #WoolseyFire https://***Bo', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['A. O. Smith Recalls 30-Gallon Gas Water Heaters Due to Fire Hazard; Sold Exclusively at Lowe’s https://***yk', 'Magic Fire Transitions (Abstract): Horizontal and vertical colorful fire and smoke animations that can be used as transitions or openers * 2 versions * resolution: 1920×1080 * video format: QuickTime PNG + Alpha Channel https://***pZ', '@m***e @A***t Are these winds driving the flames katabatic?', '-']",-,1,post,"Camp Fire destroyed most of the town of Paradise, with 27 confirmed deaths at that point. time：2018-11-09"
t1306977618449768448,228663242,2020-09-18 15:25:21+00:00,Wildfire,RT @GaragisteFest: Fires Leave 2020 Vintage in the Balance  from @winesearcher #wine #harvest #wildfires,retweet,Fires Leave 2020 Vintage in the Balance https://***Yy from @w***r #wine #harvest #wildfires,-,a***o,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @S***y: Good news: We now have the crew chiefs to deploy 5 National Guard firefighter teams to help contain wildfires across th...', 'tweet_B：Fires Leave 2020 Vintage in the Balance https://***Yy from @w***r #wine #harvest #wildfires', 'tweet_C：Chancellor Gary S. May, University of California Davis will moderate our University Presidents’ panel! NACME SYMPOSIUM – VIRTUAL, Friday, September 25th, 2020. Join us for a national conversation with recently appointed University Presidents. Register Now! https://***RZ https://***4r']","['RT @S***y: Good news: We now have the crew chiefs to deploy 5 National Guard firefighter teams to help contain wildfires across th...', 'Fires Leave 2020 Vintage in the Balance https://***Yy from @w***r #wine #harvest #wildfires', 'Chancellor Gary S. May, University of California Davis will moderate our University Presidents’ panel! NACME SYMPOSIUM – VIRTUAL, Friday, September 25th, 2020. Join us for a national conversation with recently appointed University Presidents. Register Now! https://***RZ https://***4r', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Just posted a photo @ Los Angeles, California https://***yx', 'We’re safe from the #BobcatFire thanks to the heroic efforts of the firefighters from multiple agencies. The battle is not over yet. https://***EO', '#sausalitosunsets #grateful #viewfrommyhammock @ Sausalito, California https://***5z', '-']",tweet_B,-,retweet,San Francisco  s sky turned orange due to wildfire smoke. time：2020-09-10
t1302916604162957312,1040677773969444864,2020-09-07 10:28:20+00:00,Wildfire,"Amazingly, not the first wildfire caused by a gender reveal party gone awry. ",post,-,"Amazingly, not the first wildfire caused by a gender reveal party gone awry. https://***L9",M***m,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Join us for two events today!⚡️ 11 am: Joe William Trotter Jr. discusses his book Workers on Arrival: Black Labor in the Making of America https://***TN 7pm: Our annual Poetry in Parks event with California State Parks https://***PR https://***Nw', 'tweet_B：University of Southern California: Re-instate USC Marshall Professor Greg Patton - Sign the Petition! https://***CJ 来自 @C***e', 'tweet_C：@l***r For this popularity contest - the votes are for @i***e @J***s @N***t @d***o @l***c @L***s @J***e @J***u @n***n @O***o @d***l @g***c @j***z @s***n @M***s and because I’m evil here’s a vote for @n***l']","['Join us for two events today!⚡️ 11 am: Joe William Trotter Jr. discusses his book Workers on Arrival: Black Labor in the Making of America https://***TN 7pm: Our annual Poetry in Parks event with California State Parks https://***PR https://***Nw', 'University of Southern California: Re-instate USC Marshall Professor Greg Patton - Sign the Petition! https://***CJ 来自 @C***e', '@l***r For this popularity contest - the votes are for @i***e @J***s @N***t @d***o @l***c @L***s @J***e @J***u @n***n @O***o @d***l @g***c @j***z @s***n @M***s and because I’m evil here’s a vote for @n***l', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['#CameronPeakFire Ash is falling in Boulder County 50 miles away from the fire. Heavy smoke. https://***yo https://***Je', 'Amazingly, not the first wildfire caused by a gender reveal party gone awry. https://***L9', 'A powerful essay from @j***e: In defense of California https://***L2', '-']",-,1,post,"North Complex Fire (Bear Fire) made an explosive run, destroying the town of Berry Creek. time：2020-09-06"
t1050317774872952834,763097108136288256,2018-10-11 09:30:46+00:00,Wildfire,"Technical Session-III: On “Surveillance with New Technologies for Smart Policing”, moderated by Pankaj Dharkar, National President, Fire &amp; Security Association of India, at 7th International Conference &amp; Exhibition ""Homeland Security: New Challenges &amp; Technologies"" in #NewDelhi ",post,-,"Technical Session-III: On “Surveillance with New Technologies for Smart Policing”, moderated by Pankaj Dharkar, National President, Fire &amp; Security Association of India, at 7th International Conference &amp; Exhibition ""Homeland Security: New Challenges &amp; Technologies"" in #NewDelhi https://***dA",D***m,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @S***C: .@r***p I Have No Plans to Fire Rod Rosenstein https://***kw', 'tweet_B：@_***g is straight fire in this scene. Do not get on her bad side. In real life I mean. @G***C', 'tweet_C：Steve terrorising the new recruits with quickfire PLU code drills. That biochemical engineering degree won’t save you now young man, in the adrenaline-fuelled world of Front end retail You’ll get chewed up and spat out faster than your can say ‘Conference Pear: 2961’']","['RT @S***C: .@r***p I Have No Plans to Fire Rod Rosenstein https://***kw', '@_***g is straight fire in this scene. Do not get on her bad side. In real life I mean. @G***C', 'Steve terrorising the new recruits with quickfire PLU code drills. That biochemical engineering degree won’t save you now young man, in the adrenaline-fuelled world of Front end retail You’ll get chewed up and spat out faster than your can say ‘Conference Pear: 2961’', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['fire for fire🤣🤣😆 https://***OI', 'Technical Session-III: On “Surveillance with New Technologies for Smart Policing”, moderated by Pankaj Dharkar, National President, Fire &amp; Security Association of India, at 7th International Conference &amp; Exhibition ""Homeland Security: New Challenges &amp; Technologies"" in #NewDelhi https://***dA', '.@r***p I Have No Plans to Fire Rod Rosenstein https://***kw', '-']",-,1,post,"Mendocino Complex Fire was fully contained after burning 459,123 acres. time：2018-09-17"
t1317139352535879682,3164575344,2020-10-16 16:24:27+00:00,Wildfire,"Turlock, CA is an agricultural powerhouse threatened by COVID-19 &amp; climate change. In a new blog, @GianaAmador explores the opportunity of a federal stimulus package to center rural communities, like her hometown of Turlock, for a green recovery. ",post,-,"Turlock, CA is an agricultural powerhouse threatened by COVID-19 &amp; climate change. In a new blog, @G***r explores the opportunity of a federal stimulus package to center rural communities, like her hometown of Turlock, for a green recovery. https://***uY",c***0,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Wondering what the deal is with #climatechange, #wildfires and the role of the power grid in the West. I was a guest on #TheEssentialPodcast with Nathan Hunt recently where I discussed this topic. @S***l https://***cS', 'tweet_B：THE 2020 MORIA FIRE / AN INTERACTIVE TIMELINE https://***31 #refugeesgr #moriacamp #Moria2', 'tweet_C：Let your voice be heard and your vote counted! Everything you need to know about voting in California can be found here: https://***jK #vote #vote2020 #voterregistration #votebymail #votecalifornia #voteearly #everyvotecounts https://***zd']","['Wondering what the deal is with #climatechange, #wildfires and the role of the power grid in the West. I was a guest on #TheEssentialPodcast with Nathan Hunt recently where I discussed this topic. @S***l https://***cS', 'THE 2020 MORIA FIRE / AN INTERACTIVE TIMELINE https://***31 #refugeesgr #moriacamp #Moria2', 'Let your voice be heard and your vote counted! Everything you need to know about voting in California can be found here: https://***jK #vote #vote2020 #voterregistration #votebymail #votecalifornia #voteearly #everyvotecounts https://***zd', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Through #GWIS and altogether with @C***U, @G***5 and @N***A, the #JRC delivers weekly analysis of #wildfires in the #Amazon region. The 🔥 monitoring includes 🇧🇷Brazil 🇧🇴Bolivia 🇨🇴Colombia 🇵🇾Paraguay 🇵🇪Peru 🇻🇪Venezuela Available here: https://***ac', '#California #Uber #vote debate is old thinking. Why not treat traditional #employment &amp; #freelance #work equally in a #tech based and growing #gig #economy with a #public, not a #business, #safety net program for the #future #technology #freelancers https://***uo', 'Turlock, CA is an agricultural powerhouse threatened by COVID-19 &amp; climate change. In a new blog, @G***r explores the opportunity of a federal stimulus package to center rural communities, like her hometown of Turlock, for a green recovery. https://***uY', '-']",-,2,post,Zogg Fire in Shasta County killed 4 people and destroyed 204 structures. time：2020-10-12
t1303515916190220289,37564255,2020-09-09 02:09:47+00:00,Wildfire,I grew up in Northern California in the 70s and 80s. Fires were NOT a part of our life. We didn't think about them much at all.... Now--My heart aches for the wildfire-driven stress that is gripping entire regions of the West from SoCal to Ore to Wash and further inland.,post,-,I grew up in Northern California in the 70s and 80s. Fires were NOT a part of our life. We didn't think about them much at all.... Now--My heart aches for the wildfire-driven stress that is gripping entire regions of the West from SoCal to Ore to Wash and further inland.,w***k,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @s***e: #ValleyFire Update: There is a NEW evacuation site for horses. All horses should be brought to Lakeside Rodeo Arena, 12584 Ma...', 'tweet_B：California: bring your little pets inside this weekend and keep them cool. this heatwave is no joke. stay hydrated.', 'tweet_C：Not sure Desert Tan or Dijon should be a sky color. #cafires #fire #benjaminmoore 😔 @ Menlo Park, California https://***05']","['RT @s***e: #ValleyFire Update: There is a NEW evacuation site for horses. All horses should be brought to Lakeside Rodeo Arena, 12584 Ma...', 'California: bring your little pets inside this weekend and keep them cool. this heatwave is no joke. stay hydrated.', 'Not sure Desert Tan or Dijon should be a sky color. #cafires #fire #benjaminmoore 😔 @ Menlo Park, California https://***05', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""I grew up in Northern California in the 70s and 80s. Fires were NOT a part of our life. We didn't think about them much at all.... Now--My heart aches for the wildfire-driven stress that is gripping entire regions of the West from SoCal to Ore to Wash and further inland."", 'California: bring your little pets inside this weekend and keep them cool. this heatwave is no joke. stay hydrated.', 'Onfire https://***QE', '-']",-,0,post,"Gender reveal party sparked the El Dorado Fire in San Bernardino County. The nearly 23,000 acre blaze destroyed 20 buildings and killed firefighter Charles Morton. time：2020-09-09"
t1304509629607665664,701725963,2020-09-11 19:58:26+00:00,Wildfire,"‘That PTSD is real, that impact on children in particular is overwhelming’ — CA Gov. Newsom recalls a heartbreaking story about children who lived through wildfires ",post,-,"‘That PTSD is real, that impact on children in particular is overwhelming’ — CA Gov. Newsom recalls a heartbreaking story about children who lived through wildfires https://***E6",n***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @D***h: 2020 in a nutshell. COVID testing center and the Bay Bridge at noon under the wildfire-smoke sky. https://***2...', 'tweet_B：Be prepared to protect your indoor air from #WildfireSmoke. Find out how at: https://***dR', 'tweet_C：RT @p***s: @h***s @j***n @s***e Time for a terrible and frightening new game. Blade Runner 2049 or California 202...']","['RT @D***h: 2020 in a nutshell. COVID testing center and the Bay Bridge at noon under the wildfire-smoke sky. https://***2...', 'Be prepared to protect your indoor air from #WildfireSmoke. Find out how at: https://***dR', 'RT @p***s: @h***s @j***n @s***e Time for a terrible and frightening new game. Blade Runner 2049 or California 202...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""@t***e @k***o @R***t Only FED can trade against the markets, and I ain't no Manuchin with fire power of Us Treasury to sustain the draw downs. 🤡"", 'Extremely intense fire updrafts have injected vast amounts of smoke &amp; ash into upper atmosphere as high as 50,000 feet--20,000 above cruising altitude of jet airliners. Dense smoke throughout entire atmospheric column is blocking nearly all sunlight at surface. #CAwx #CAfire https://***bz', '‘That PTSD is real, that impact on children in particular is overwhelming’ — CA Gov. Newsom recalls a heartbreaking story about children who lived through wildfires https://***E6', '-']",-,2,post,San Francisco  s sky turned orange due to wildfire smoke. time：2020-09-10
t1317078091638996993,19215993,2020-10-16 12:21:01+00:00,Wildfire,Why is it important to create &amp; maintain 5ft of noncombustible space around your home?  Check out this #Wildfire Research Fact Sheet from @NFPA &amp; @disastersafety  #firewise #fireadapted #defensiblespace #widlfireprep #insurance ,post,-,Why is it important to create &amp; maintain 5ft of noncombustible space around your home? Check out this #Wildfire Research Fact Sheet from @N***A &amp; @d***y https://***u9 #firewise #fireadapted #defensiblespace #widlfireprep #insurance https://***Wk,F***e,"['post', 'retweet', 'reply', 'quote']","['tweet_A：#AD Did you know that October is #FirePreventionMonth ? How Prepared is your family ? Click the link to learn my best Fire Safety Tips @F***t #FirstAlert Blog Here : https://***wN https://***vr', ""tweet_B：RT @s***f: Today's Sunset in the Outer Sunset, San Francisco, California, USA. #sunset #sf #oceanbeach License: CC BY 4.0 https://..."", ""tweet_C：Where I live there's a spectacular gradient of climate &amp; vegetation extending from tundra on the Continental Divide (13,000 ft / 4 km) to semi-arid grassland around cities (5,000 ft / 1.5 km) where 5 million people live. In the past decade, wildfire has burned the entire thing! https://***oF""]","['#AD Did you know that October is #FirePreventionMonth ? How Prepared is your family ? Click the link to learn my best Fire Safety Tips @F***t #FirstAlert Blog Here : https://***wN https://***vr', ""RT @s***f: Today's Sunset in the Outer Sunset, San Francisco, California, USA. #sunset #sf #oceanbeach License: CC BY 4.0 https://..."", ""Where I live there's a spectacular gradient of climate &amp; vegetation extending from tundra on the Continental Divide (13,000 ft / 4 km) to semi-arid grassland around cities (5,000 ft / 1.5 km) where 5 million people live. In the past decade, wildfire has burned the entire thing! https://***oF"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Why is it important to create &amp; maintain 5ft of noncombustible space around your home? Check out this #Wildfire Research Fact Sheet from @N***A &amp; @d***y https://***u9 #firewise #fireadapted #defensiblespace #widlfireprep #insurance https://***Wk', 'As E Don Be Now, NA FIRE FOR FIRE. #EndSARS', 'Grass fire threatening homes near South San Francisco hillside sign https://***zh', '-']",-,0,post,Zogg Fire in Shasta County killed 4 people and destroyed 204 structures. time：2020-10-12
t1316372056351666178,4437072801,2020-10-14 13:35:29+00:00,Wildfire,Musical theatre student @barthelemybegous currently training at @thelsmt  It was fascinating to chat with him about his studies and what drama colleges are doing to best help and nurture their students and graduates in a very tricky climate for the entertainment industry. Ba… ,post,-,Musical theatre student @b***s currently training at @t***t It was fascinating to chat with him about his studies and what drama colleges are doing to best help and nurture their students and graduates in a very tricky climate for the entertainment industry. Ba… https://***Ze,H***y,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @M***_: Lekki Protesters. Plots of Land are on their way. Keep the fire burning. #EndSWAT #EndSARS #ReformPoliceNG', 'tweet_B：UPDATE: Police in Nigeria opened fire on anti-police protesters in Lagos, killing at least 1. Protesters want follow-through on government plans to disband SARS, a police unit linked to killings and abuse: ""They\'ve said they would end SARS 4 times in 4 years, nothing came out."" https://***Ah', 'tweet_C：RT @C***a: The Google Tag Manager team has been on fire with their updates this year!']","['RT @M***_: Lekki Protesters. Plots of Land are on their way. Keep the fire burning. #EndSWAT #EndSARS #ReformPoliceNG', 'UPDATE: Police in Nigeria opened fire on anti-police protesters in Lagos, killing at least 1. Protesters want follow-through on government plans to disband SARS, a police unit linked to killings and abuse: ""They\'ve said they would end SARS 4 times in 4 years, nothing came out."" https://***Ah', 'RT @C***a: The Google Tag Manager team has been on fire with their updates this year!', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Just posted a photo @ Los Angeles, California https://***Kj', 'Musical theatre student @b***s currently training at @t***t It was fascinating to chat with him about his studies and what drama colleges are doing to best help and nurture their students and graduates in a very tricky climate for the entertainment industry. Ba... https://***Ze', 'Through #GWIS and altogether with @C***U, @G***5 and @N***A, the #JRC delivers weekly analysis of #wildfires in the #Amazon region. The 🔥 monitoring includes 🇧🇷Brazil 🇧🇴Bolivia 🇨🇴Colombia 🇵🇾Paraguay 🇵🇪Peru 🇻🇪Venezuela Available here: https://***ac', '-']",-,1,post,Zogg Fire in Shasta County killed 4 people and destroyed 204 structures. time：2020-10-12
t1306756253742497792,75885708,2020-09-18 00:45:43+00:00,Wildfire,RT @Claire_Moser: Wildfires are burning and Pensacola got more than 2 FEET of rain from Hurricane Sally.... waiting for that question about…,retweet,Wildfires are burning and Pensacola got more than 2 FEET of rain from Hurricane Sally.... waiting for that question about the #ClimateCrisis. @C***N @a***r #BidenTownHall,-,D***L,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Is smoke from paper of cigarette toxic? Use of paper to make cigarette than rolling in tobacco leaf or other leaves is easier. So cigarette companies used paper to make cigarette. I am wondering if smoke from burning paper is the real culprit rather than tobacco in the cigarette.', 'tweet_B：RT @c***q: ❤️ Want to provide relief to wildfire victims in California, Oregon, and Washington? Use—or contribute to—this crowdsourced or...', 'tweet_C：Wildfires are burning and Pensacola got more than 2 FEET of rain from Hurricane Sally.... waiting for that question about the #ClimateCrisis. @C***N @a***r #BidenTownHall']","['Is smoke from paper of cigarette toxic? Use of paper to make cigarette than rolling in tobacco leaf or other leaves is easier. So cigarette companies used paper to make cigarette. I am wondering if smoke from burning paper is the real culprit rather than tobacco in the cigarette.', 'RT @c***q: ❤️ Want to provide relief to wildfire victims in California, Oregon, and Washington? Use—or contribute to—this crowdsourced or...', 'Wildfires are burning and Pensacola got more than 2 FEET of rain from Hurricane Sally.... waiting for that question about the #ClimateCrisis. @C***N @a***r #BidenTownHall', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['These eco fire lighters made form rhino dung are nothing short of BRILLIANT! Get yours and definitely enter their competition to win a stay at Rockwood Conservation RhinoBalls – Saving the Rhino One Fire at a Time! https://***vK', 'Ad oggi 4 nomi diversi per il #medicane: 🇬🇷 #Ianos (Ιανός) #Janus 🇩🇪 #Udine 🇹🇷 #Tulpar 🇮🇹 #Cassilda Stavolta non diamo la colpa ai siti meteo clickbait, ma (pre)occupiamoci del #ClimateChange che manda in #TT e tra i prossimi neologismi del vocabolario gli ""uragani-mediterranei"". https://***LC', 'BREAKING! We have engaged legal counsel to file lawsuits in California &amp; Texas to challenge unconstitutional orders. If we raise enough funds, we also have counsel ready to file in New York. PLEASE consider donating to fight abusive Governors: https://***1y', '-']",tweet_C,-,retweet,San Francisco  s sky turned orange due to wildfire smoke. time：2020-09-10
t1303757834111385601,1971208057,2020-09-09 18:11:04+00:00,Wildfire,SF is orange today #CaliforniaFires ,post,-,SF is orange today #CaliforniaFires https://***Br,Q***i,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @S***y: Once again, California is gripped by a historic heat wave. So how is demand response working? And what role did it play in...', 'tweet_B：RT @B***n: *Everyone* in Clackamas County needs to be ready to evacuate...as FOUR major wildfires are burning there. Wild circumsta...', 'tweet_C：Exactly. I was working for the SJ Mercury News during the Oakland Hills fire in 1991 and it was truly shocking. Now--it would be of course equally devastating but perhaps not so surprising. https://***Kf']","['RT @S***y: Once again, California is gripped by a historic heat wave. So how is demand response working? And what role did it play in...', 'RT @B***n: *Everyone* in Clackamas County needs to be ready to evacuate...as FOUR major wildfires are burning there. Wild circumsta...', 'Exactly. I was working for the SJ Mercury News during the Oakland Hills fire in 1991 and it was truly shocking. Now--it would be of course equally devastating but perhaps not so surprising. https://***Kf', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['California’s fire season could get much worse in the coming days. Intense diablo winds are forecast for parts of Northern California this week. Santa Ana winds are expected Tuesday night in Southern California. https://***UL', 'If you are looking for Oral and Dental Supplies at the lowest prices visit our site: https://***1H #California #Dental #Dentist #dentalcare #toothwhitening #Cavities #Motivation https://***l3', 'SF is orange today #CaliforniaFires https://***Br', '-']",-,2,post,"Gender reveal party sparked the El Dorado Fire in San Bernardino County. The nearly 23,000 acre blaze destroyed 20 buildings and killed firefighter Charles Morton. time：2020-09-09"
t1335972289242931202,2284162398,2020-12-07 15:39:49+00:00,Wildfire,"Congratulations to Kathy Bradberry, this week's randomly selected #winner of a Yule Log! Thank you to everyone that entered! The next #giveaway will start again on Friday! #campfire #outdoors #family #camping #firepit #fireplace #WINNER #Christmas2020 ",post,-,"Congratulations to Kathy Bradberry, this week's randomly selected #winner of a Yule Log! Thank you to everyone that entered! The next #giveaway will start again on Friday! #campfire #outdoors #family #camping #firepit #fireplace #WINNER #Christmas2020 https://***aZ",L***1,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Tips from Self made billionaires: 1. Invest in yourself. 2. Always seek to improve 3. Be willing to take risks. The biggest risk is not taking any risk 4. Focus on your purpose. Purpose is the reason you journey. Passion is the fire that lights your way 5. Learn from failure.', 'tweet_B：boys smoke weed and have an unhealthy diet then wonder why their skin is so bad', ""tweet_C：I am in totall agreement with this argument from @z***a - 👉Why not? They have warning labels on cigarette packages. In some countries, those labels are very graphic. Since 'banning the plastic bag' from grocery stores, the California government confusingly allowed https://***gh""]","['Tips from Self made billionaires: 1. Invest in yourself. 2. Always seek to improve 3. Be willing to take risks. The biggest risk is not taking any risk 4. Focus on your purpose. Purpose is the reason you journey. Passion is the fire that lights your way 5. Learn from failure.', 'boys smoke weed and have an unhealthy diet then wonder why their skin is so bad', ""I am in totall agreement with this argument from @z***a - 👉Why not? They have warning labels on cigarette packages. In some countries, those labels are very graphic. Since 'banning the plastic bag' from grocery stores, the California government confusingly allowed https://***gh"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""Machinist’s Mate 1st Class Robert R. Scott. Aboard the U.S.S. California, Scott's battle station was flooded as the result of a torpedo hit. The remainder of the personnel evacuated. Scott refused “This is my station and I'll stay and give them air as long as the guns are going” https://***Kk"", ""Congratulations to Kathy Bradberry, this week's randomly selected #winner of a Yule Log! Thank you to everyone that entered! The next #giveaway will start again on Friday! #campfire #outdoors #family #camping #firepit #fireplace #WINNER #Christmas2020 https://***aZ"", 'Biden names California AG Xavier Becerra as secretary of Health and Human Services https://***G9 via @H***e', '-']",-,1,post,"Bond Fire started in Orange County, forcing evacuations during the holiday season. time：2020-12-02"
t1314018884496683008,16043906,2020-10-08 01:44:50+00:00,Wildfire,Bring on the clean energy. Stop #CaliforniaWildfires care about the environment and science. More jobs in #renewableenergy Go @KamalaHarris #VPDebate2020,post,-,Bring on the clean energy. Stop #CaliforniaWildfires care about the environment and science. More jobs in #renewableenergy Go @K***s #VPDebate2020,P***a,"['post', 'retweet', 'reply', 'quote']","['tweet_A：""Emergency physician"" or ""emergency medicine physician?"" Vote and comment why your answer is right @S***k @k***i @T***i @m***y @D***n @d***l @L***s @J***D @E***s @c***p @l***m @U***s @S***e @e***y @A***w', 'tweet_B：Day 11/40: By 2030, electric car batteries (in your garage) along w distributed renewables could power the US grid twice over. The central utility and long-distance transmission fades. The grid will be smarter, cheaper, cleaner, resilient &amp; less likely to cause wildfires.', 'tweet_C：Fire brand ministries kuje https://***SH via @Y***e']","['""Emergency physician"" or ""emergency medicine physician?"" Vote and comment why your answer is right @S***k @k***i @T***i @m***y @D***n @d***l @L***s @J***D @E***s @c***p @l***m @U***s @S***e @e***y @A***w', 'Day 11/40: By 2030, electric car batteries (in your garage) along w distributed renewables could power the US grid twice over. The central utility and long-distance transmission fades. The grid will be smarter, cheaper, cleaner, resilient &amp; less likely to cause wildfires.', 'Fire brand ministries kuje https://***SH via @Y***e', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Billy Joel should do a remake of We Didn’t Start the Fire with only 2020 references.', 'Now that the smoke has cleared, here is a summary of our work with @R***r and @i***b (although the proverbial breathable air is still thin): https://***iz', 'Bring on the clean energy. Stop #CaliforniaWildfires care about the environment and science. More jobs in #renewableenergy Go @K***s #VPDebate2020', '-']",-,2,post,"California surpassed 4 million acres burned in 2020, a state record. time：2020-10-01"
t1304737537903284225,380156815,2020-09-12 11:04:04+00:00,Wildfire,RT @FBIPortland: Reports that extremists are setting wildfires in Oregon are untrue. Help us stop the spread of misinformation by only shar…,retweet,"Reports that extremists are setting wildfires in Oregon are untrue. Help us stop the spread of misinformation by only sharing information from trusted, official sources. https://***ep",-,I***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：My response to almost everyone this week. Catch up all weekend! @b***v @b***l @ Los Angeles, California https://***t0', 'tweet_B：Very excited to work with @b***n again &amp; for California students to benefit from his expertise https://***YK', 'tweet_C：Reports that extremists are setting wildfires in Oregon are untrue. Help us stop the spread of misinformation by only sharing information from trusted, official sources. https://***ep']","['My response to almost everyone this week. Catch up all weekend! @b***v @b***l @ Los Angeles, California https://***t0', 'Very excited to work with @b***n again &amp; for California students to benefit from his expertise https://***YK', 'Reports that extremists are setting wildfires in Oregon are untrue. Help us stop the spread of misinformation by only sharing information from trusted, official sources. https://***ep', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Our personal favourite is The Fire Cult Sweat-jacket! #TheFireCult #FilmTwitter #Movies https://***Lw', ""Après le #CreekFire pendant deux jours, me voici sur le #NorthComplexFire, à côté de la ville d'Oroville. 10 personnes sont mortes dans l'incendie, au moins 16 toujours portées disparues #Californie #wildfires"", 'The West is on fire but in Washington DC the burn is coming from a book. Talking Woodward with Trump with Scott this a.m. @N***d', '-']",tweet_C,-,retweet,San Francisco  s sky turned orange due to wildfire smoke. time：2020-09-10
