id,author_id,created_at,event_type,username,action_content,content_option,action_object_answer,action_content_answer,action_type_answer
t0522,u2314,2020-06-04 16:04:07+00:00,BlackLivesMatter,p***d,"Made a @b***b shortlist of what I will be purchasing on tomorrow's @B***p day. https://***zR 100% of my own Bandcamp sales, for the month of June, will be donated to community bail funds and The Black Health Alliance. Black Lives Matter.","[""Made a @b***b shortlist of what I will be purchasing on tomorrow's @B***p day. https://***zR 100% of my own Bandcamp sales, for the month of June, will be donated to community bail funds and The Black Health Alliance. Black Lives Matter."", '@S***y I did watch the video and still did not agree with it on the grounds that all lives matter vs black lives matter.', 'From BLM UK: ""We’re especially calling on big business who have historically profited from the cheap labour and cultural production of poor black and brown communities. Actions speak louder than words, so say #BlackLivesMatter with your profits."" Solidarity with black workers ✊🏾', '-']",-,content_A,post
t3135,u2284,2022-02-19 18:47:22+00:00,BlackLivesMatter,S***A,-,"['#DaunteWright’s mother said it best: “White women tears trumps justice”! 😒 #KimPotter #KimPotterSentencing #BLM #BlackHistoryMonth #BlackLivesMatter #BlackTwitter #FridayFeeling #FridayMotivation #FridayVibes #JUDGECHU #LoveIsBlind #PrizePicksASG #freedomconvoy22 #CriminalMinds https://***CT', '#WalthamProtest chanting ""People Power - Our Power"". #BlackLivesMatter #JusticeForGeorgeFlyod https://***nQ', '@A***2 @J***6 @O***C @G***t #JusticeForJuliusJones #FreeJuliusJones #BlackLivesMatter', '-']",tweet_B,-,retweet
t3596,u0393,2022-02-28 05:38:01+00:00,BlackLivesMatter,C***_,US and the other western country did a massive campaign against #BlackLivesMatter. Will they do the same now when 🇮🇳 &amp; other students from African origins are beinf racially abused &amp; strangled by Ukranian Forces?,"['US and the other western country did a massive campaign against #BlackLivesMatter. Will they do the same now when 🇮🇳 &amp; other students from African origins are beinf racially abused &amp; strangled by Ukranian Forces?', 'How photojournalists struggle to capture COVID, Black Lives Matter — and now #Ukraine https://***kd', '#BlackLivesMatter we are not victims we are a generation of Giants', '-']",-,content_A,post
t0559,u2606,2020-06-07 03:36:57+00:00,BlackLivesMatter,c***g,Also almost nothing on #ulurustatement #BlackLivesMatter underlying issues https://***9t,"['Healing, Not Hatred - Donald Trumps Unifying Message #BlackLivesMatter https://***34 via @Y***e', '.@V***y painted this powerful image and it speaks for itself. Lady “justice”? The brutal violence against black bodies is deeply rooted across all systems. #BlackLivesMatter https://***Jd', 'Also almost nothing on #ulurustatement #BlackLivesMatter underlying issues https://***9t', '-']",-,content_C,post
t3219,u2255,2022-02-20 20:03:55+00:00,BlackLivesMatter,m***n,11.5 Million Blackwomen and Girls are on Birth control.. #BlackWomen #Blackgirls #BlackLivesMatter https://***dW,"['Tue Jul 28 2020 Portland, Oregon - Second round of tear gas launched by federal officers WATCH: https://***m8 #PortlandOregon #PPD #blacklivesmatter #blm #defundthepolice #abolishthepolice', '11.5 Million Blackwomen and Girls are on Birth control.. #BlackWomen #Blackgirls #BlackLivesMatter https://***dW', '#FreedomForCatalonia #StandWithCatalonia #Amnesty #CataloniaIsNOTSpain #CatalanExiles #Katalonien #Catalonia #Catalogne #HongKong #GiletsJaunes #FreeAssange #Snowden #Chile #WellcomeRefugees #RiseUp4Rojava #Myanmar #BlackLivesMatter #Scotland #Afganisthan https://***AA', '-']",-,content_B,post
t0675,u2841,2020-07-16 08:20:46+00:00,BlackLivesMatter,S***s,"""We aren't taking down a statue of a Black Lives Matter protester, we're taking down the work of an artist who erected it without permission."" Bristol's Mayor explains why a sculpture of BLM supporter Jen Reid has been removed by the council. #KayBurley: https://***XW https://***X2","[""Mr. President of the Board, this is not about you or what you've done. It's about justice. ‘A Slap in the Face’: N.Y. Town Rejects Black Lives Matter Painting https://***8F"", '""We aren\'t taking down a statue of a Black Lives Matter protester, we\'re taking down the work of an artist who erected it without permission."" Bristol\'s Mayor explains why a sculpture of BLM supporter Jen Reid has been removed by the council. #KayBurley: https://***XW https://***X2', 'Edward Colston statue replaced by sculpture of Black Lives Matter protester https://***lY', '-']",-,content_B,post
t1945,u0180,2021-11-19 20:13:36+00:00,BlackLivesMatter,M***C,"A stark reminder that white supremacy is deeply rooted in our justice system. Today, justice was denied to those who were killed while protesting police violence. We stand w/ our Black brothers &amp; sisters &amp; the victims’ families in our shared fight for justice. #BlackLivesMatter https://***La","['""we all African stand together #BlackLivesMatter #Ethiopia #Nomore #EritreaPrevails #EthiopiaPrevails https://***0T', 'A stark reminder that white supremacy is deeply rooted in our justice system. Today, justice was denied to those who were killed while protesting police violence. We stand w/ our Black brothers &amp; sisters &amp; the victims’ families in our shared fight for justice. #BlackLivesMatter https://***La', 'When #minorities unite we become #themajority - fund mental health organizations to respond to cases that law enforcement clearly CAN‘T handle. RIP #ChristianHall 💔😡 #AsianHate #MinoritiesUnite #BlackLivesMatter https://***zt', '-']",-,content_B,post
t0402,u1989,2020-05-29 14:43:57+00:00,BlackLivesMatter,a***n,-,"['This is the world we live in...✊🏾🖤#BlackLivesMatter #GeorgeFloyd #icantbreathe https://***GK', '#BlackLivesMatter https://***61', 'Black Lives Matter #BlackLivesMatter', '-']",tweet_B,-,retweet
t0602,u1076,2020-06-12 17:30:10+00:00,BlackLivesMatter,E***L,"It's crucial that #leaders don't stay silent on the topic of #BlackLivesMatter. At the very least, we must use our platforms to garner awareness and educate ourselves and others. Here's an article I'm referring to for resources that support the cause. https://***Bl","['For #BlackLivesMatter and for all other protests the best slogan is this one. And all these will never end in 2020s. So I got my suit for these gatherings. (Got it from here: https://***yb ) https://***Cl', ""It's crucial that #leaders don't stay silent on the topic of #BlackLivesMatter. At the very least, we must use our platforms to garner awareness and educate ourselves and others. Here's an article I'm referring to for resources that support the cause. https://***Bl"", 'Proud to have been a part of this initiative with @S***M @K***o @e***f @S***i and others. For those of us working in #health, it is not enough to be not #racist, but we must be #antiracist. #blacklivesmatter #SDOH https://***mk', '-']",-,content_B,post
t3162,u1038,2022-02-20 02:00:16+00:00,BlackLivesMatter,J***6,-,"['https://***Kz #blm #BlackLivesMatter #Share #sign #help #support #awareness #blacklivesstillmatter #spread #donate #resource #BeKind #care #spreadlove #heal #love #kindness #life #petition #petitions #world #bethere #holidays #holidaycheer #bekind #helpout #now #PLEASE', '🚀foguete do tipo nasa — uma fancam do #W13 🏎 ▪🏁 #FIA #F1 #FaustaoNaBand #JN #SirPATRON44 #TEAMLH #WeStandWithLewisHamilton #WSL #mercedesf1 #TotoWolff #MercedesW13 #MercedesAMGF1 #OpatrãoTáON #F1naBand #BlackLivesMatter #NFL #wslnosportv #WSLBrasil https://***os https://***5w', '@f***a 1️⃣3️⃣URGENTE #CPIdaCOVID #ArasOmisso #JN #FIA #F1 #TeamLH44 #WSL #BlackLivesMatter #NFL #FaustaoNaBand #BBB22 #F1NaBand #MercedesAMG #ShowDoEsporte @C***B @G***r @L***l @K***r @p***l @g***i @T***e @d***r 🚩#SDVESQUERDA https://***NL', '-']",tweet_C,-,retweet
t2909,u1215,2022-02-16 16:39:47+00:00,BlackLivesMatter,A***J,FRIDAY @ 12:00 P.M. ET: There’s still time to register for the next installment of our Beyond Redlining Webinar Series! Join us for a discussion about the intersections of #BlackLivesMatter and community development. Register HERE ➡️ https://***5t https://***Mu,"['#BBCWorld #FoxNews Sooo who’s on the halftime show with Snoop? #SuperBowl #BlackLivesMatterUK #BlackLivesMatter #CNN #MurdochGutterMedia #BlackTwitter #JohnsonOut22 #london #SnoopDogg #OttawaStrong #accuweather #bbcweather #weatherchannel #msnbc https://***KD', ""You cannot universalize your 'minority group' victimhood to justify your #Hate , #exploitation and #Oppression of other people. #BlackLivesMatter #BlackHistoryMonth #CRT https://***Ws"", 'FRIDAY @ 12:00 P.M. ET: There’s still time to register for the next installment of our Beyond Redlining Webinar Series! Join us for a discussion about the intersections of #BlackLivesMatter and community development. Register HERE ➡️ https://***5t https://***Mu', '-']",-,content_C,post
t2090,u2098,2022-01-05 17:12:26+00:00,BlackLivesMatter,L***n,Big defeat for government and police as #colston4 acquitted of criminal damage for pulling down slavers statue #NoJusticeNoPeace #BlackLivesMatter @S***k @b***a @p***y Congratulations to the 4 and their supporters,"[""New year, same priorities. In 2022 — and always — we stand for a world where: ✔️ #RefugeesWelcome – always. ✔️ Seeking asylum is a human right. ✔️ No human being is illegal. ✔️ Women's rights are human rights. ✔️ Black lives matter. RT if you stand with us. ✊ https://***8W"", 'Big defeat for government and police as #colston4 acquitted of criminal damage for pulling down slavers statue #NoJusticeNoPeace #BlackLivesMatter @S***k @b***a @p***y Congratulations to the 4 and their supporters', ""Reporter Blames Snowstorm On 'Black Lives Matter' https://***Ds"", '-']",-,content_B,post
t3104,u0366,2022-02-19 10:58:59+00:00,BlackLivesMatter,a***s,A Founder of The Movement on Black Lives Matter COINTEL PRO https://***8F #blacknews #blackpolitics #blackmedia,"['Just incase you were in a mess Friday night for the Sabbath due to a lack of preparation inability to surrender to Jesus, cares of this world &amp; deceitfulness of riches... #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow https://***V6', 'A Founder of The Movement on Black Lives Matter COINTEL PRO https://***8F #blacknews #blackpolitics #blackmedia', 'Thu Jul 30 2020 Portland, Oregon - Officer shoots at protesters without apparent cause WATCH: https://***6v #PortlandOregon #PPD #blacklivesmatter #blm #defundthepolice #abolishthepolice', '-']",-,content_B,post
t0639,u1510,2020-06-27 17:44:05+00:00,BlackLivesMatter,J***s,"I am a @U***C alum, but today am a big fan of Coach K #blacklivesmatter https://***xb","['Interview on @S***s this morning with @V***e great interviewer https://***Wf #BlackLivesMatter #Blacklivelihoodsmatter @B***C @B***k 300 Race at Work Charter signatories. Time for Mandatory Ethnicity Pay Gap reporting', '💯with this 👇 ""In 2003, the County of Los Angeles in California asked that manufacturers, suppliers and contractors stop using ""master"" and ""slave"" terminology on products"" #blacklivesmatters ✊🏿 https://***Mt', 'I am a @U***C alum, but today am a big fan of Coach K #blacklivesmatter https://***xb', '-']",-,content_C,post
t3338,u0448,2022-02-22 19:12:42+00:00,BlackLivesMatter,i***o,-,"['Lots of new followers! I’ll introduce myself: I’m a Border Studies scholar (specifically US-Mexico border), a mama to two boys under 5, a tenure track faculty, and a Chicana that is pro-vax &amp; mask and believes that Black Lives Matter. I tweet a lot about all these things.', '@J***u @I***B #ClintonPedoRing #clintonISrape #HitleryForPrison #HitleryClitery #Hitlerybyebye #HeilHitlery #HitleryPedoRing #NoVax #UnVaxxed #AntiVax #NoVaxDjoCovid #UnVaxxed #VaxFraud #VaxOff #imprisonBLMterroristsNOW #BLMracistTHIEVES #BLMisMURDER #BLMsorosFUNDED #AllLivesMatter https://***dQ', 'This reality is daunting. Always think how many believed that we could beat #Covid. Now we have to learn to live with #Covid. Drag. #MondayThoughts #MondayMotivation #WritingCommunity #BlackLivesMatter #amwriting #amwritingfiction #KindnessMatters #StrongerTogether #Resist https://***mT', '-']",tweet_B,-,retweet
t0623,u2301,2020-06-19 18:13:52+00:00,BlackLivesMatter,L***e,We are fully committed to addressing the inequalities and injustices that surround us and to being part of the solution to create meaningful change. #BlackLivesMatter #Juneteenth https://***vV https://***hU,"['@l***r wrote an important article about the murder of a local Tallahassee BLM activist. Oluwatoyin Salau should not be forgotten, nor should her beliefs be silenced even in the wake of her death. #salau #BlackLivesMatter #OluwatoyinSalau #BLMprotest https://***5S', 'We are fully committed to addressing the inequalities and injustices that surround us and to being part of the solution to create meaningful change. #BlackLivesMatter #Juneteenth https://***vV https://***hU', ""This week's #TEDspire discusses ways in which we can create a better society and how to overcome our racial biases, lets take a look - https://***kb #BlackLivesMatter https://***65"", '-']",-,content_B,post
t0661,u1133,2020-07-09 07:48:17+00:00,BlackLivesMatter,j***u,"5th CCA Solidarity Symposium ""Race, Communication &amp; Decolonial Futures. https://***0F Watch our 5th CCA Solidarity Symposium ""Race, Communication and Decolonial Futures"". Program starts at 14 minutes into the video after welcome music and slideshow. #BlackLivesMatter","['NYC to start painting Black Lives Matter mural outside Trump Tower https://***W4 https://***a4', '5th CCA Solidarity Symposium ""Race, Communication &amp; Decolonial Futures. https://***0F Watch our 5th CCA Solidarity Symposium ""Race, Communication and Decolonial Futures"". Program starts at 14 minutes into the video after welcome music and slideshow. #BlackLivesMatter', 'The comment made on the @3***t kit did not mean that our players will not be showing their support for the #BlackLivesMatter movement. We are working on creative ideas to incorporate BLM into the kit &amp; our will to add our voice to this very important &amp; necessary conversation. https://***oU', '-']",-,content_B,post
t2489,u0473,2022-02-08 17:01:37+00:00,BlackLivesMatter,j***y,WAKE UP!!! (SPREAD LOVE ) @j***y x krazyfingaz feat. RELL Click link below https://***qq fist #blacklivesmatter #nojusticenopeace #jamilhonesty #krazyfingaz #blackpower #hiphopsoul #boombaphiphop #rell #soulmusic #icantbreathe,"['This afternoon, we joined the community demanding #JusticeForAmirLocke. #BlackLivesMatter https://***I1', 'I know #AmirLocke was 22, but in my eyes he was still a kid. An adult kid, and that is both my personal and professional opinion. The Minneapolis Police executed a kid, and then lied about it, and thought they could get away with it because he was Black.', 'WAKE UP!!! (SPREAD LOVE ) @j***y x krazyfingaz feat. RELL Click link below https://***qq fist #blacklivesmatter #nojusticenopeace #jamilhonesty #krazyfingaz #blackpower #hiphopsoul #boombaphiphop #rell #soulmusic #icantbreathe', '-']",-,content_C,post
t1839,u0425,2021-09-20 14:53:45+00:00,BlackLivesMatter,s***s,Black virtual tech conference starting today. Totally free. Sign up here: https://***NZ #technology #BlackTechTwitter #Somalia #Somaliland #BlackLivesMatter,"['Black virtual tech conference starting today. Totally free. Sign up here: https://***NZ #technology #BlackTechTwitter #Somalia #Somaliland #BlackLivesMatter', 'All eyes on December 1- for the unborn who can’t speak, their lives matter. #alpolitics #alllivesmatter #Heartbeat https://***Rd', ""This letter titled 'we just want to be teachers' gave me hope. BIPOC educators like @R***e and @N***r are leading us courageously towards a more equitable #intled . Thank you ladies! https://***lw #intlELOC @P***d @A***A #BlackLivesMatter"", '-']",-,content_A,post
t3502,u0376,2022-02-25 19:45:05+00:00,BlackLivesMatter,k***6,This is so BIG!!! Especially following the McMichael/Bryan #HateCrime #CivilRights verdicts earlier this week!! Is it possible that change is actually happening? #BlackLivesMatter #JusticeMatters #GeorgeFloyd #AhmaudArbery #BLM,"['This is so BIG!!! Especially following the McMichael/Bryan #HateCrime #CivilRights verdicts earlier this week!! Is it possible that change is actually happening? #BlackLivesMatter #JusticeMatters #GeorgeFloyd #AhmaudArbery #BLM', 'Black Lives Matter. Black Voters Matter. Black History Matters. #BHM https://***2v', 'Associate Professor Jaime Booth\'s SPIN project has an article in the Journal of Research on Adolescents special issue ""Black Lives Matter!: Systems of Oppression Affecting Black Youth."" https://***IS @J***h https://***se', '-']",tweet_B,content_A,reply
t0504,u1406,2020-06-03 20:22:26+00:00,BlackLivesMatter,j***g,-,"['#BlackLivesMatter (mon dernier tweet n’avait absolument rien a voir avec l’actualité) 🙏🏻🙏🏿 Comment croire autre chose !? CHAQUE VIE COMPTE 💙 https://***Jr', 'An uprising across major cities in the United States #JusticeForGeorgeFloyd #BlackLivesMatter https://***N1', 'We stand with the black community against racism and inequality. Humanity only wins when we all win #blacklivesmatter https://***VR', '-']",tweet_C,-,retweet
t3456,u2419,2022-02-24 19:58:00+00:00,BlackLivesMatter,T***s,"COMMENT: Don't believe the hype over Black Lives Matter allegations History tells us that black leaders can expect to be accused of fraud, writes Voice editor Lester Holloway @b***y https://***LZ","[""COMMENT: Don't believe the hype over Black Lives Matter allegations History tells us that black leaders can expect to be accused of fraud, writes Voice editor Lester Holloway @b***y https://***LZ"", 'LISTEN AND SHARE!!! Rockford Reading Daily Podcast 014 - Have Black Lives Ever Mattered by Mumia Abu-Jamal #spotify #spotifypodcasts #podcast #BlackLivesMatter #BLM https://***PZ', 'It was my great honor to spend time with @m***s and her team @f***t talking about #racialjustice #democracy #love #radical #politics and #BlackLivesMatter #grateful https://***UR', '-']",-,content_A,post
t2344,u2372,2022-02-02 17:07:30+00:00,BlackLivesMatter,V***y,"So können Sie mit #Aktivistin #AyọTometi, eine der Gründer:innen der #BlackLivesMatter-Bewegung, auf einen Spaziergang gehen... https://***Ss","['So können Sie mit #Aktivistin #AyọTometi, eine der Gründer:innen der #BlackLivesMatter-Bewegung, auf einen Spaziergang gehen... https://***Ss', '@B***e @G***s @a***_ @P***g @B***e @p***e @S***n @S***e @m***y @p***c @P***s @S***d @V***s @a***t @Y***K @i***s @T***s @b***t #beep #BlackLivesMatter', 'Cawthorn also claimed that ""all of our major cities burned to the ground"" in Black Lives Matter protests. https://***b3', '-']",-,content_A,post
t2962,u0581,2022-02-17 08:38:53+00:00,BlackLivesMatter,H***5,-,"['Encerramos com a 5a vitória seguida do líder do Leste, os Bulls bateram os #Kings por 125x118. DeMar DeRozan com 38 pontos foi o cestinha mais uma vez. Pegam os #Hawks dia 24/02. #BullsNation #NBA75 #NBA75 #BlackLivesMatter. 📸: @c***s. https://***T5', 'Untitled, Fort Scott, Kansas, 1950 . . . #blackculture #blacklove #blackisbeautiful #socialjustice #freedom #endinjustice #speakup #speakout #blacklivesmatter #blm https://***aI', '#Minnesota prosecutors have apparently backed away from their #Pursuit of a longer-than-usual sentence for the suburban #Minneapolis #Police #officer who said she #Confused her #handgun for her #Taser when she killed #DaunteWright , a 20-year-old #black motorist.#BlackLivesMatter https://***R6', '-']",tweet_B,-,retweet
t1764,u0684,2021-06-16 21:45:07+00:00,BlackLivesMatter,0***n,-,"[""Congratulations to @c***g's Cancer Health 25: Black Lives Matter list honorees, including @L***y's Jeanne Regnante and @B***s's Candace Henley, for their work in ensuring access to #cancercare and #healthequity for all Americans. https://***Bg https://***xM"", 'Just to add, and no disrespect to actual CRT scholars, but fighting over the definition of critical race theory is not the way out of this. Swap ""Black Lives Matter"" for ""critical race theory"" every time you see it and everything makes more sense. https://***X6 https://***Rg', 'Ep 42 of #actingrealpod is up! It stars my friend, the v wise @a***r 🌀We talk the beauty of aging, goals &amp; gratitudes. Also, we have a real conversation ab what has &amp; what has not changed over this past year during the Black Lives Matter Movement. I love her. LINK IN BIO. https://***8t', '-']",tweet_A,-,retweet
t0400,u3136,2020-05-29 11:27:14+00:00,BlackLivesMatter,m***o,And this one's for #AcademicTwitter. Academia has never been and will never be apolitical. If you champion diversity and equity in academia then you must confront inequalities more broadly. #DiversityInSTEM #BlackLivesMatter,"['A THREAD OF WHAT YOU CAN DO TO HELP #BlackLivesMatter', 'In order to fix a problem, you have to get to the root cause. Everybody has to believe and act like #BlackLivesMatters #stopkillingblackpeople https://***r7', ""And this one's for #AcademicTwitter. Academia has never been and will never be apolitical. If you champion diversity and equity in academia then you must confront inequalities more broadly. #DiversityInSTEM #BlackLivesMatter"", '-']",tweet_A,content_C,reply
t3728,u0390,2022-03-02 20:48:25+00:00,BlackLivesMatter,T***n,"World Premier! Our song, The Dedication, with moving video! @G***g @C***r @t***t @R***f @A***C #ahimsa #animalrights #progressive #lgbtq #equality #environment #feminism #peacelove #vegan #blm #blacklivesmatter #antifa #resist https://***eh","['""Ukraine war latest: Moscow ready for more talks with Kyiv"" and more murder? https://***rZ #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow', 'ding^ DING &amp; Ding? ding DING &amp; ding* ding &amp; Ding ding* Ding ding! #PennState #BlackLivesMatter #JusticeForAll', 'World Premier! Our song, The Dedication, with moving video! @G***g @C***r @t***t @R***f @A***C #ahimsa #animalrights #progressive #lgbtq #equality #environment #feminism #peacelove #vegan #blm #blacklivesmatter #antifa #resist https://***eh', '-']",-,content_C,post
t0483,u2450,2020-06-02 19:15:58+00:00,BlackLivesMatter,u***a,-,"[""Message from AAMD's Executive Director: Black Lives Matter https://***Te https://***Vy"", 'Black Lives Matter. Always. https://***vF', '#BlackLivesMatter https://***7h', '-']",tweet_B,-,retweet
t3342,u2638,2022-02-22 20:13:08+00:00,BlackLivesMatter,m***d,I have such little faith in justice in this nation. Money and power determine everything. Or at least it tries to influence everything. #TuesdayThoughts #TuesdayMotivation #WritingCommunity #BlackLivesMatter #amwritingfiction #FBR #KindnessMatters #StrongerTogether #Resist https://***xx,"['I have such little faith in justice in this nation. Money and power determine everything. Or at least it tries to influence everything. #TuesdayThoughts #TuesdayMotivation #WritingCommunity #BlackLivesMatter #amwritingfiction #FBR #KindnessMatters #StrongerTogether #Resist https://***xx', '#inequalty #polls #Statistics #PresidentBiden #BlueWave2022 #Science #GOPDeathCult #GOPHypocrisy #DemocracyMatters #January6th #BigLie #TrumpCoupAttempt #GetVaccinated #VaccineMandates #ProChoice #VotingRights #ClimateAction #BlackLivesMatter #GunControl #politicalcartoons https://***Hu', 'A great majority of these sub-contractors to the Home Office end up racially abusing immigrants. Either the Home office is unlucky when hiring them, They seek them out, or companies learn the behaviour from the H/O. #BLMUK #Windrush #BlackTwitter #BlackLivesMatter #UKPolitics https://***if', '-']",-,content_A,post
t3235,u2904,2022-02-21 04:09:55+00:00,BlackLivesMatter,u***d,"⚡️#BreakingNews @B***a @M***a @V***P @O***h @R***y @O***C @O***D @_***C @O***d @U***M @B***6 🌍🎉✨👸🏾🤴🏾✨🎊 #BlackLivesMatter #CLE🌇 #ThisIsCLE🏙 #NBAALLSTAR NBA ALL-STAR #Weekend 2022, #Cleveland🌃 #NBAAllStar #NBA2K22 #NBA75 #NBATwitter #LetEmKnow https://***So","['⚡️#BreakingNews @B***a @M***a @V***P @O***h @R***y @O***C @O***D @_***C @O***d @U***M @B***6 🌍🎉✨👸🏾🤴🏾✨🎊 #BlackLivesMatter #CLE🌇 #ThisIsCLE🏙 #NBAALLSTAR NBA ALL-STAR #Weekend 2022, #Cleveland🌃 #NBAAllStar #NBA2K22 #NBA75 #NBATwitter #LetEmKnow https://***So', '“The very serious function of racism is a distraction. It keeps you from doing your work. It keeps you explaining, over and over again, your reason for being.” – Toni Morrison Visit https://***nL to learn more. . . . . . #PolitiCALM #blackhistorymonth #blacklivesmatter https://***Qz', 'Everything is quantum. “Q System can evolve, at the same time, towards the past and the future.” #Q_DAY #QM #4IR #KKK #🧬 #🔥 #👹 #MedicalAidRacialProfiling 🥼🩺💊 @P***A @C***u @I***L @G***1 Spirituality #BlackLivesMatter #BlackHistoryMonth #EFFvsAfriforum https://***qA', '-']",-,content_A,post
t3813,u1832,2022-03-04 03:21:34+00:00,BlackLivesMatter,N***K,"After all the attention the Black Lives Matter-led racial justice movement generated after George Floyd’s death in 2020, new data show that the number of Black people killed by police has increased over the last two years. https://***zr","['After all the attention the Black Lives Matter-led racial justice movement generated after George Floyd’s death in 2020, new data show that the number of Black people killed by police has increased over the last two years. https://***zr', 'Not guilty of even wanton endangerment. My class discussed whether that was even enough for our very first, ""how do we even do this"" episode. https://***rZ', 'Breonna Taylor should still be with us. The people who murdered her should be held accountable. Today, and always, our hearts are with Breonna’s family. #BlackLivesMatter https://***bD', '-']",-,content_A,post
t3224,u1847,2022-02-20 21:05:21+00:00,BlackLivesMatter,b***r,Protester Who Fell From Overpass While Trying To Block Interstate Sues Police Over His Injuries - The Police Tribune https://***x1 Follow @b***r #BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune,"['https://***G9 RT-8 #blackandproud #imblackandimproud #BlackTwitter #racism #blackamericaweb #WhitePrivilege #BlackLivesMatter #DonLemon #WeAreBetterThanThis #leftwing', 'Check out the February Issue of Power Conversations Magazine!! This Coaches Edition hit in a major way!! Subscribe Now at https://***vK #media #blackmedia #authors #coaches #wysptv #powerconvomag #blacklifecoaches #lifecoaches #blacklivesmatter #matte... https://***bw', 'Protester Who Fell From Overpass While Trying To Block Interstate Sues Police Over His Injuries - The Police Tribune https://***x1 Follow @b***r #BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune', '-']",-,content_C,post
t1982,u0981,2021-11-30 21:42:31+00:00,BlackLivesMatter,D***l,Build the movement this #GivingTuesday! Donate to #BlackLivesMatter Los Angeles! https://***hq,"['Please look at ALL 3 photos and READ the last photo. #abcnews you can continue to delete my post on IG all you want but, I want you to be accountable for your racist propaganda. You should be ashamed. #fakenews #abcnews #trash #racist #blacklivesmatter #alllivesmatter #africa https://***jz', 'Sequoia Maner, the poet-researcher in the age of Black Lives Matter -- https://***7D https://***x2', 'Build the movement this #GivingTuesday! Donate to #BlackLivesMatter Los Angeles! https://***hq', '-']",-,content_C,post
t2021,u0048,2021-12-15 19:32:50+00:00,BlackLivesMatter,D***s,"He holds the record for most Formula One races won, and he’s known for his #BlackLivesMatter advocacy — including taking a knee before races and encouraging other racers to join protests. Congratulations to Sir @L***n on his knighthood and for #SolvingIt! https://***Zp","['Corporations say Black lives matter. Which one has pledged the most funding for racial equity? Which corporations are funding racial equity?', '@H***N Also drawing attention to the hypocrisy of political leaders who claimed that #BlackLivesMatter for the cameras, yet continue to block change every step of the way, criminalizing movements who are doing the work of addressing systemic racial and economic injustice', 'He holds the record for most Formula One races won, and he’s known for his #BlackLivesMatter advocacy — including taking a knee before races and encouraging other racers to join protests. Congratulations to Sir @L***n on his knighthood and for #SolvingIt! https://***Zp', '-']",-,content_C,post
t2797,u0088,2022-02-15 07:57:23+00:00,BlackLivesMatter,S***0,"You cannot universalize your 'minority group' victimhood to justify your #Hate , #exploitation and #Oppression of other people. #BlackLivesMatter #BlackHistoryMonth #CRT https://***Ws","['#mikesrandomthoughts #RedWave2022 #redwave2024 #JoeBidensAmerica #ChinaJoeBiden #bluelivesmatter #Senate #Congress #houseofrepresentatives #JoeBiden #KamalaHarris #Trump2024 #CandaceOwens #antifascist #BLM #blacklivesmatter #veterans #secondamendment #ATWA #atwar https://***Ow', 'Colin Kaepernick Takes a Knee for National Anthem https://***Lv via @Y***e #Kapernick #Eminem #DemocratsDeliver #DemocracyInDanger #TrumpCult #Nationalism vs. #Justice #BlackLivesMatter #EthicalHour #Integrity #NFLPlayoffs #NFLPlayoffs #Kneeling we all kneel', ""You cannot universalize your 'minority group' victimhood to justify your #Hate , #exploitation and #Oppression of other people. #BlackLivesMatter #BlackHistoryMonth #CRT https://***Ws"", '-']",-,content_C,post
t0653,u2368,2020-07-03 17:40:36+00:00,BlackLivesMatter,d***g,-,"['16 wins we’ve seen as #BlackLivesMatter protests continue to apply pressure ✊🏿 https://***QX https://***C5', ""raise your hand if you'd like to see the town of Palm Beach put up a huge BLACK LIVES MATTER sign right across the street from Mar-a-Lago"", 'Meghan Markle #BlackLivesMatterUK speech supported by majority of U.K.—Poll https://***9q #TheQueenApology', '-']",tweet_A,-,retweet
t3335,u0609,2022-02-22 18:31:31+00:00,BlackLivesMatter,R***a,"And rightfully so. This instance of justice would not have been possible without the work of advocates, activists and Ahmaud Arbery's family. Accountability and action to protect Black lives must extend beyond today's verdict. #BlackLivesMatter https://***mg","[""@N***P #BlackLivesMatter #Blackhistorymonth2022 #blackhistory #blackhistory365 #metootheatre #metoomovement #BlackGirlTragic #BlackGirlTragic #blackgirlscode no one sees, hears &amp; BELIEVES me. it's fine I respect everyone's Free Will as long as, YOU get sincerely Y I can't tell U"", '1️⃣3️⃣Extra!DENUNCIE @S***l #CPIdaCOVID #ArasOmisso #JN #FIA #F1 #TeamLH44 #W13 #WSL #BlackLivesMatter #NFL #FaustaoNaBand #BBB22 #F1NaBand #MercedesAMGF1 #ShowDoEsporte @C***B @G***r @K***r @p***l @g***i @T***e 🚩#SDVESQUERDA https://***NL https://***hm', ""And rightfully so. This instance of justice would not have been possible without the work of advocates, activists and Ahmaud Arbery's family. Accountability and action to protect Black lives must extend beyond today's verdict. #BlackLivesMatter https://***mg"", '-']",-,content_C,post
