id,author_id,created_at,event_type,username,action_content,content_option,action_object_answer,action_content_answer,action_type_answer
t2268,u3116,2022-01-27 19:33:40+00:00,MeToo,M***T,Read our complete statement and take at least one action to demand #JusticeForLaurenSmithFields https://***jl #metoo #justiceforlauren https://***yJ,"[""Glad to see #IHaveAPreexistingCondition trending, but remember that even those of us who look disabled, who can't work, whose conditions are visible, who are on benefits or have limited life expectancies deserve care, deserve support, and deserve to live. #MyDisabledLifeIsWorthy"", 'El acoso en la universidad es real y ocurre cada día, lo cual es totalmente inaceptable. Gracias a las compañeras que han dado el paso, estamos con vosotras #metoo https://***Bi', 'Read our complete statement and take at least one action to demand #JusticeForLaurenSmithFields https://***jl #metoo #justiceforlauren https://***yJ', '-']",tweet_B,content_C,reply
t2646,u0811,2022-02-11 16:14:33+00:00,MeToo,1***a,fear is what they fed me... my entire life. I am a mind control camp survivor. #metoo #whyididntreport when you've nothing left to loose and everything to gain. and you know their secrets. it's not a whislte love. it's a TRUMPET. I'm blowing it and HERE I AM. #mynameisalice https://***fm,"['@S***i #IBelieveTaraReade', ""fear is what they fed me... my entire life. I am a mind control camp survivor. #metoo #whyididntreport when you've nothing left to loose and everything to gain. and you know their secrets. it's not a whislte love. it's a TRUMPET. I'm blowing it and HERE I AM. #mynameisalice https://***fm"", '#MeToo: ""Hot."" Build Back Better: Not. https://***oM 😷🌊 #ThursdayThoughts #LGBTQIA 🏳️🌈#NOH8 #Resistance #FBR #StrongerTogether2022 #BLM #Grassroots #Motivation', '-']",-,content_B,post
t1858,u3069,2021-09-30 13:36:41+00:00,MeToo,P***S,-,"['« La primaire écologiste est devenue la vitrine des combats qui montent à gauche et qui mobilisent de plus en plus de jeunes dans la foulée du mouvement #metoo » — via @L***M https://***6A', ""Don't think we haven't noticed how many niggas are still stepping in the name of love while also pretending to worry that @L***X is harming Black children. 😏 #MuteRKelly #RKellyguilty"", 'This afternoon #IHaveReceivedJesus https://***F9', '-']",tweet_A,-,retweet
t3331,u2226,2022-02-22 17:29:06+00:00,MeToo,i***s,📷 FOTOGRAFIA: O movimento #MeToo inspirou Laia Abril a pesquisar as raízes comuns dos casos de violência sexual contra mulheres. #RevistaZUM #CulturaDoEstupro #Aborto https://***v7,"[""@l***i Non è che #Odongo ha preso male la strategia #EU4LGBTIQ della @v***n di accusare di #OmoFobia #Fascismo #Razzismo ecc. Polonia, Ungheria, e chiunque non creda al culto #Gender ? Nemmeno l' #Uganda di #Museveni vuole essere schiava del #PoliticamenteCorretto #MeToo ? https://***Cw"", '📷 FOTOGRAFIA: O movimento #MeToo inspirou Laia Abril a pesquisar as raízes comuns dos casos de violência sexual contra mulheres. #RevistaZUM #CulturaDoEstupro #Aborto https://***v7', ""#IWillNotWatch #ididnotwatch . in fact I didn't even listen when the news was on https://***X1"", '-']",-,content_B,post
t3171,u1849,2022-02-20 03:44:53+00:00,MeToo,r***1,#CorpMedia #Idiocracy #Oligarchs #MegaBanks vs #Union #Occupy #NoDAPL #BLM #SDF #DACA #MeToo #Humanity #DemExit #FeelTheBern America's political establishment isn't in the least troubled by voters' semi-literate paranoia; they're banking on it... https://***51 https://***xA,"['Let all the glory of this nation that has departed be restored, in the name of Jesus Christ. Testing site 1. Ernest Agbada online. #privatisation #PublicRelations #Politics #World #Ihaveadream #Slavery #ICO #HMRC #mertoncouncil #LabourParty #jounalist #MentalHealthMatters #NDC https://***Iz', ""#CorpMedia #Idiocracy #Oligarchs #MegaBanks vs #Union #Occupy #NoDAPL #BLM #SDF #DACA #MeToo #Humanity #DemExit #FeelTheBern America's political establishment isn't in the least troubled by voters' semi-literate paranoia; they're banking on it... https://***51 https://***xA"", 'In my own case, I was asked these kinds of excruciating details over and over again as if HR was just waiting for me to stumble. It’s a common tactic to undermine victims and discredit their reports. 9/', '-']",-,content_B,post
t2355,u1617,2022-02-03 08:00:23+00:00,MeToo,R***s,Are you working on implementing your I WILL on the #IWILLJourney? Join our free Effectuation Workshop to develop your entrepreneurial competences. Find out more: https://***h0 https://***OM,"['Intriguing read at https://***ht #incestaware #metooincest https://***FF', 'Are you working on implementing your I WILL on the #IWILLJourney? Join our free Effectuation Workshop to develop your entrepreneurial competences. Find out more: https://***h0 https://***OM', 'Tomorrow @E***y will vote on whether or not to give *priority status* (= faster permits, access to EU cash) to: 3️⃣0️⃣ massive fossil gas projects in Europe We need our elected representatives to vote NO to the 5th #PCIlist &amp; further #climate chaos! #TimesUpForGas https://***XA', '-']",-,content_B,post
t2031,u0651,2021-12-18 09:49:59+00:00,MeToo,o***n,Show me the so-called “#metoo opportunists” who have turned their sexual assault into gold,"[""🟣 Aujourd'hui, je voterai en faveur de la résolution du @E***R visant à faire du Parlement un lieu de travail plus sûr pour tou-te-s. 🙅♀️ Tolérance zéro pour le harcèlement sexuel &amp; moral, dans les institutions européennes et en dehors ! #zeroharassmentEP #MeTooPolitique https://***Do"", '#BB15 NO Means NO - Motto of Convenience Guy: EK Pappi De Bahot Gifts Dunga Girl: NO (Dresses Le Li) NO (Diamonds le liye) NO (Car Le Lee) NO (Rupaye Le Liye) Banda Khaali Ho gaya Sometime Later Inspector Ye Ladka bahot pareshan karta hai, Take Action. 15 Saal Baad #MeToo🖕🏽', 'Show me the so-called “#metoo opportunists” who have turned their sexual assault into gold', '-']",tweet_A,content_C,reply
t2073,u0542,2022-01-03 21:04:17+00:00,MeToo,W***t,"Shocking and yet we are not shocked 👇👇👇 It's time to #SpeakOut, share your story at https://***jP #Healthcare #MeToo https://***f1","['#IWillLightACandleToo #من_هم_شمعی_روشن_خواهم_کرد #PS752 #ps752justice برای نیلوفر و سعید 💔💔 https://***Tr', '#IWillLightACandalToo #من_هم_شمعی_روشن_خواهم_کرد https://***1z', ""Shocking and yet we are not shocked 👇👇👇 It's time to #SpeakOut, share your story at https://***jP #Healthcare #MeToo https://***f1"", '-']",-,content_C,post
t3387,u1583,2022-02-23 16:05:00+00:00,MeToo,f***o,El #MeToo destapa el acoso sexual de estrellas de la televisión francesa tras décadas de impunidad. https://***K7,"['El #MeToo destapa el acoso sexual de estrellas de la televisión francesa tras décadas de impunidad. https://***K7', 'Stop police sexual violence against Women. #MeToo #NDA #Breakthebluewallofsilence https://***zs', 'What role does student choice play in your classroom? What benefits have you seen from allowing choice? Are there any drawbacks? #IHaveQuestions #studentchoice #studentvoice #709AlwaysLearning #4OCFpln #RelationShift #Optimalist @J***1 @E***5 https://***8E', '-']",-,content_A,post
t2915,u1859,2022-02-16 18:39:19+00:00,MeToo,K***s,"Where are the boundaries, the actual boundaries? When do we determine, enough is enough? https://***tb #metoo #youtoo https://***94","['https://***hx RT-11 #Metooindia #FeminismIsCancer #Feminism #Patriarchy #GenderBiasedLaws #stopfeminism #feminist #fakefeminism #MensLivesMatter #SaveOurSons #InternationalMensDay #toxicfeminism #genderbiased #women #metoo #rape #womenempowerment #WomensRights #female', 'Where are the boundaries, the actual boundaries? When do we determine, enough is enough? https://***tb #metoo #youtoo https://***94', '@S***a @B***r #metoo 🙃🤔😜', '-']",-,content_B,post
t2244,u1771,2022-01-25 18:18:47+00:00,MeToo,O***h,"The fact that another version of Tim McGraw exists that isnt sung by @m***s, is foolish. #IHaveSpoken","['@G***e #IHaveNotSeen Gone With the Wind.', '@b***e @D***n @H***s @Z***r I am surprised there hasn’t been a #metoo movement yet regarding research vessels, forcing institutions to put REAL preventive measures into place, not just some nice empty words on how much they do regarding integrity blablabla', 'The fact that another version of Tim McGraw exists that isnt sung by @m***s, is foolish. #IHaveSpoken', '-']",-,content_C,post
t3246,u0901,2022-02-21 09:50:31+00:00,MeToo,M***g,Την σκότωσε στο ξύλο επειδή την θεωρούσε κτήμα του. Άλλη μία αδελφή μας δολοφονείται από την πατριαρχία. Καμία ανοχή. #γυναικοκτονια #MeToo,"['Την σκότωσε στο ξύλο επειδή την θεωρούσε κτήμα του. Άλλη μία αδελφή μας δολοφονείται από την πατριαρχία. Καμία ανοχή. #γυναικοκτονια #MeToo', ""#OhWow! #VladimirPutin critcising #GretaThunberg for calling #JoeBiden's #buildBackBetter #blahBLAHblah! #Wow! If #BloodymirPutin does #destroyTHEworld w #WW3 #iWILLdieAhappyMAN afterPOSTINGthis! (@O***z #OlafSholz @e***k #ElonMusk-#HitlersFightingKnife 4sale-#Putin) https://***Ti"", '🌕💞🌹✨💞💚💞✨💛💕.#WSLM 💞✨🌿📺🍃🎴💞🌿#LOVE🌹🌿💞✨🎶❤🙏🌹💃🌿💚#EveryDayPeople2022💙🌿🏃🌹✌❤🎶✨🍃...❤💰#MoneyMatters...✌...✨🍃💰✨💞🌿💛🌿💞✨💕💸...🌹💞🎶💛📻 #IHaveSpoken🎴💜🎶💞...#B4✨💞💙🎓😊💚🎩💞✨📺✨👀🎶🌿✨💸 https://***6k', '-']",-,content_A,post
t3315,u1804,2022-02-22 13:33:02+00:00,MeToo,S***e,"The Importance of Women Leaders in the Era of #MeToo — by Robyn Forman Pollack, Esq. @t***e https://***qT https://***h7","['This woman abusing SOB has been hiding behind his daughter while he silences and punishes Policewomen for reporting sexual violence.These police chiefs are the reason why women aren’t safe. Fuck patriarchy to hell Fuck abusers to hell Stop gagging victims with NDAs. #MeToo #NDA https://***YL', '#MONGOLIA: 1 in 4 women, regardless of her social and economic status, agreed that a husband may beat his wife if she is unfaithful https://***wY #VAW #MeToo #DV', 'The Importance of Women Leaders in the Era of #MeToo — by Robyn Forman Pollack, Esq. @t***e https://***qT https://***h7', '-']",-,content_C,post
t2502,u2498,2022-02-09 00:06:18+00:00,MeToo,s***k,-,"['Reposting Exclusive by @n***y on #ScoopWhoop #MeToo Fiasco ▪️Former ScoopWhoop anchor Samdish Bhatia has filed case against company CEO Sattvik Mishra, alleging sexual assault ▪️Mishra alleges Rs 7 crore extortion https://***0X', ""@C***e @c***e @N***A @P***p @a***i @s***e @S***0 @F***2 @f***i Dear:Women Survivors Gardener I wish you what happen on me by @p***p @a***i for #Traffickinghub #pornhub/ @W***O SACHIKO for women's rape crisis center/ @s***e @S***0 They did HUGE second rape &amp; cyber- LYNCH during 4years in Twitter https://***7w https://***3x"", 'With everything that is going on, its relevant to dig into the growing field of Love Studies, to explore as @E***d writes: ""issues of consent post #MeToo and how civil rights can be enacted in the bedroom, without repressing desire"" https://***E5 #medialove', '-']",tweet_B,-,retweet
t2338,u0901,2022-02-02 14:25:14+00:00,MeToo,M***g,Με κάθε Γεωργία αυτού του κόσμου. #MeToo,"['Με κάθε Γεωργία αυτού του κόσμου. #MeToo', 'Following #MeToo what more needs to be done to tackle sexual harassment in the workplace? Join our panel event with @d***d of @r***n, Dame Heather Rabbatts of @T***K and Fawcett CEO @J***i. Details and registration ➡ https://***u1 https://***QK', ""Let's start this week off with the right mindset. This week is going to be yours, no matter what. What do you tell yourself to get pumped up? #beginagainandwin #noweaponformed #onacomeup #B1 #win #motivated #Ican #Iwill #Imust #letsgo #imgood #canhurtme #blackmancan #youcandoit https://***b5"", '-']",-,content_A,post
t2576,u2448,2022-02-10 13:31:39+00:00,MeToo,L***t,-,"['No one should be expected to sacrifice themselves to ""the cause,"" like I was expected to do. No one should be ratted out by mandatory reporters and made to fear for their safety. The most vulnerable #MeTooPhD victims remain in dire need of professional and emotional help.', '“Once again the Chinese government’s wrongful imprisonment of a Tibetan risks becoming a death sentence,” said @S***W , China director at Human Rights Watch. Demanding urgent medical care to scholar Go Sherab Gyatso! #FreeTibet #MakeChinaAccountable #IWillNotWatch https://***XZ', ""Don't they know? You can't sweep sexual harassment under the rug anymore. #MeToo https://***Is"", '-']",tweet_B,-,retweet
t2465,u0267,2022-02-08 08:04:21+00:00,MeToo,M***a,"Reposting Exclusive by @n***y on #ScoopWhoop #MeToo Fiasco ▪️Former ScoopWhoop anchor Samdish Bhatia has filed case against company CEO Sattvik Mishra, alleging sexual assault ▪️Mishra alleges Rs 7 crore extortion https://***0X","['Reposting Exclusive by @n***y on #ScoopWhoop #MeToo Fiasco ▪️Former ScoopWhoop anchor Samdish Bhatia has filed case against company CEO Sattvik Mishra, alleging sexual assault ▪️Mishra alleges Rs 7 crore extortion https://***0X', '@e***3 #Beijing2022 #Beijing2022WinterOlympics #pengshuai #GenocideOlympics #score4rights2022 #metoo', 'How was China ever allowed to host the Winter Olympics given the crimes it’s committing against Tibetans, Uyghurs and other groups? IOC, how does this represent your core ‘values’ of excellence, friendship and respect? #IWillNotWatch IOC and China, we reject your #GenocideGames https://***KZ', '-']",-,content_A,post
t3152,u2413,2022-02-19 22:31:49+00:00,MeToo,B***3,Hello World! Listen to this song! https://***Gg #amor #cura #crime #healing #endrape #violence #medicinasdafloresta #metoomovement #rapecultureisreal #memes,"['Hello World! Listen to this song! https://***Gg #amor #cura #crime #healing #endrape #violence #medicinasdafloresta #metoomovement #rapecultureisreal #memes', '#mastersoftheuniverse #motu #battlecat #fisto #mattel #actionfigures #toys #toycollector #vintagetoys #eternia #hemanandthemastersoftheuniverse #toyphotography #shera #motuc #ihavethepower #castlegrayskull #grayskull', '#SriLanka: Important piece by @E***i today on the biggest hurdle to any action on sexual harassment allegations on campuses -- not just in #lka, but elsewhere too, as she illustrates. #MeToo https://***14', '-']",-,content_A,post
t3720,u3072,2022-03-02 17:39:04+00:00,MeToo,A***a,"I tweet a lot about #iowa politics, #education #mentalhealth #LGBTQ #metoo and #GunViolencePrevention I’m a lifelong Iowan and I’m devastated by what @K***A has done to our state.","['@H***o @E***y @E***C @H***o are committed to growing their campaign with the aim of fostering an ethos in football in which women are welcomed and respected equally 👏 Find our more about the #HerGameToo movement here! https://***SZ', 'I tweet a lot about #iowa politics, #education #mentalhealth #LGBTQ #metoo and #GunViolencePrevention I’m a lifelong Iowan and I’m devastated by what @K***A has done to our state.', '#MeToo #metooGR https://***v0', '-']",tweet_A,content_B,reply
t2346,u2489,2022-02-02 19:16:48+00:00,MeToo,n***n,-,"[""GRAPHIC #MeToo This video on #HarrietRobson (#BeStrong) could be very upsetting to sensitive #souls. Please don't watch it at night nor forward it to #anxious or #antiviolence people. Not the best WARNING for #ANGER but maybe. WTF is in #Greenwood's past❓https://***Qy"", '""In a post-#MeToo climate, it’s hard to imagine any streamer green-lighting a series about the 2014 leak of nude celebrity images—let alone if the photos had been taken in the midst of an abusive relationship. Why should this be any different?""', ""🤎 WE'RE GOING LIVE 🤎 Join us this evening at 6:30 PM ET on #metoo's @I***m to laugh + chat it up with some folks from the me too. International team. We'll be discussing Black joy, #BlackHistoryMonth, + so much more. You don't want to miss this 👉🏿 https://***DW https://***Lc"", '-']",tweet_C,-,retweet
t3188,u0755,2022-02-20 10:20:58+00:00,MeToo,V***e,"It made me emotional and I couldn't put it down. I read it in record time! #victimofdefense, #MeToo, #gottaread, #greatbooks, #legalthriller https://***xC https://***2M","[""It made me emotional and I couldn't put it down. I read it in record time! #victimofdefense, #MeToo, #gottaread, #greatbooks, #legalthriller https://***xC https://***2M"", 'Hello World! Listen to this song! https://***Gg #nomeansno #bhfyp #sananga #childabuse #mentalhealth #murder #equality #endrapeculture #sexualharassment #rapist #santodaime #curipe #aho #awareness #trauma #violenceagainstwomen #rapevictims #meme #ptsd #believesurvivors', 'Woman pays the price for ramming bikers, fleeing the scene, and pointing a gun at them. #MRA #MGTOW #Feminism #redpill #mensrights #dating #divorce #singlemother #metoo #timesup #killallmen #police @b***r @c***s @U***e @F***d @M***1 https://***cW', '-']",-,content_A,post
t3605,u0152,2022-02-28 09:44:02+00:00,MeToo,U***y,"I was on the inside when they pulled the four walls down. I was looking through the window. I was lost, I am found. #IWillFollow #U2","['#manchester #dublin #UK #Ireland #Barclays #AIB #Infosys #SpeakUp #justice #Equality #motivationalquotes #tabishshaikh #authorssupportingauthors #authorscommunity #wisdomquotes #writerscommunity #IHaveAVoice #youmakesense', ""@A***p @L***C He's a $€×ua| predator accused in #MeToo by two women journos but India Today refused to sack him BTW it is his birthday today n he's having a bad day at work with his carefully planned Modi bhakti busted by suffering Indian students!"", 'I was on the inside when they pulled the four walls down. I was looking through the window. I was lost, I am found. #IWillFollow #U2', '-']",-,content_C,post
t2951,u1972,2022-02-17 04:51:29+00:00,MeToo,m***9,The Inspiring Story Of How One Former Neo Nazi Was Invited To Speak On #MLKDay By Martin Luther King Jr Daughter #DoctorBerniceKing. Pt2. (It's Never Too Late To #Change) #IHaveADream #Hope #Faith #Love #MSNBC #CNN #FoxNews #ViralVideos #CivilRights #MrBlackCat1069 #BLM https://***k9,"[""The Inspiring Story Of How One Former Neo Nazi Was Invited To Speak On #MLKDay By Martin Luther King Jr Daughter #DoctorBerniceKing. Pt2. (It's Never Too Late To #Change) #IHaveADream #Hope #Faith #Love #MSNBC #CNN #FoxNews #ViralVideos #CivilRights #MrBlackCat1069 #BLM https://***k9"", '#TimesUp #MeToo @F***7 @f***2 @m***e @K***V @m***r @W***a @W***V @T***e When the danger is IN THE HOUSE👇🏾👇🏾👇🏾 #sexualassault https://***PV', '#JusticeForJohnnyDepp #recording #mentoo #johnnydepp #AbuseHasNoGender #Activism #metoo #sad #lovebombing #toxicrelationship #truth https://***f9', '-']",-,content_A,post
t3323,u0338,2022-02-22 15:43:46+00:00,MeToo,s***y,Police unions are modern day pimps. #MeToo #NDA https://***ki,"['Police unions are modern day pimps. #MeToo #NDA https://***ki', '#StopExpectingMeTo #StopExpecting #ChangeYourExpectations #DontDimYourLight #CulturalBiasKills #Racism #Bigotry #Oppression #CanYouHandleTheTruth #KnowBetterDoBetter #IWillNotBeSilent #Counseling #Therapy #MentalHealth #SelfLove #ForMyAncestors #VeraciousCounseling https://***by', 'Justice for Mr. Depp - Defamation Lawsuit in Virginia. #video #lawsuit #johnnydepp #defamation #like #libel #JusticeForJohnnyDeppVirginia2022 #good #career #work #reporter #journalists #newspaper #oped #DomesticViolence #metoo #industry #survivor #malevictim #abusehasnogender https://***Gp', '-']",-,content_A,post
t3308,u1778,2022-02-22 12:30:22+00:00,MeToo,j***n,-,"['The elites vs the peasants. #lifelibertyandthepursuitofhappiness #conservativethinker #conservative #christianconservative #criticalthinker #climatechange #christian #bible #christianpodcast #wevegotacountrytosave #america #turningpointusa #iwillnotcomply #communismsuc...', 'Reject the notion and anyone who makes you second guess your value and worth 🙅♂️ #selflove #selfcare #selfmade #traumahealing #metoo #MakeItGucci https://***bS', '#metoo', '-']",tweet_C,-,retweet
t3932,u0336,2022-03-08 12:34:20+00:00,MeToo,V***e,"Suite à l'appel à témoin lancé ici, les abus de pouvoir dans la #recherche sont à la Une de @L***x (aux côtés du combat Ukrainien et de la lutte contre les féminicides). Projet Vies de thèse, comité de suivi et nouveaux témoignages pour lutter contre l'impunité #MeTooRecherche https://***2s","[""Suite à l'appel à témoin lancé ici, les abus de pouvoir dans la #recherche sont à la Une de @L***x (aux côtés du combat Ukrainien et de la lutte contre les féminicides). Projet Vies de thèse, comité de suivi et nouveaux témoignages pour lutter contre l'impunité #MeTooRecherche https://***2s"", 'The Shocking Letter of a Woman Who Was Brutally Raped by Malayalam Film Director @M***e @T***R @b***e #MeToo @W***e @y***s @E***s https://***pS', 'Schizophrenia- Horse Girl, Manic Depression- Modern Love, Depression- Dead Like Me, C-PTSD- Real Housewives of New York with Bethenny Frankel, #MeTooPhD trauma- Easy episodes with Marc Maron', '-']",-,content_A,post
t3166,u1849,2022-02-20 02:37:08+00:00,MeToo,r***1,#CorpMedia #Idiocracy #Oligarchs #MegaBanks vs #Union #Occupy #NoDAPL #BLM #SDF #DACA #MeToo #Humanity #DemExit #FeelTheBern America's political establishment isn't in the least troubled by voters' semi-literate paranoia; they're banking on it... https://***51 https://***Qa,"['Standard procedure n usual media article is equal to lots of #money 💰 from #husband #mentoo #ABLANARI #niruparoy #fakecases #womenempowerment #legalterrorism #legalextortion #498A #dowrylawmisuse #Feminism #toxicfeminism #feminazi #metooindia #fraudwatch #blackmail @M***D https://***yM', '#sisterhood #girlfriends #sister #WomenSupportingWomen #womensempowerment #blossombadass #metoo #women https://***9H', ""#CorpMedia #Idiocracy #Oligarchs #MegaBanks vs #Union #Occupy #NoDAPL #BLM #SDF #DACA #MeToo #Humanity #DemExit #FeelTheBern America's political establishment isn't in the least troubled by voters' semi-literate paranoia; they're banking on it... https://***51 https://***Qa"", '-']",-,content_C,post
t3891,u0338,2022-03-06 01:27:13+00:00,MeToo,s***y,"We are already united with victims&amp; those who truly want change,so if you think we are being “divisive”for calling out racism/sexism, it’s bc you are benefiting off it &amp; are exactly who we are dividing ourselves from!The time to sit on the fence is up! #WomensHistoryMonth #MeToo","['We are already united with victims&amp; those who truly want change,so if you think we are being “divisive”for calling out racism/sexism, it’s bc you are benefiting off it &amp; are exactly who we are dividing ourselves from!The time to sit on the fence is up! #WomensHistoryMonth #MeToo', 'Safe to Love https://***MW #metoo #lovewins Rediscover romance in Aspen Ridge, a small town with an open heart https://***nk', 'President Biden on Thursday signed into law landmark workplace legislation that forbids companies from forcing sexual harassment and assault claims into arbitration, a widely criticized way of settling litigation outside the public court system. #MeToo https://***7k', '-']",-,content_A,post
t3392,u2761,2022-02-23 16:38:38+00:00,MeToo,J***s,Obama &amp; Kamala’s inaugurations Trump’s four years in office Police brutality on the young #MeToo movement LGBTQ+ advancements and struggles The play of Jordan The pain of losing Kobe Young activists taking the baton #FlintWaterCrisis Our school The Crack epidemic-80s and 90s,"['Obama &amp; Kamala’s inaugurations Trump’s four years in office Police brutality on the young #MeToo movement LGBTQ+ advancements and struggles The play of Jordan The pain of losing Kobe Young activists taking the baton #FlintWaterCrisis Our school The Crack epidemic-80s and 90s', '#metoo https://***8H', '@S***R @B***r La Jornada del rancho perdió mi respeto cuando comenzó a defender a muchos de los que salieron en el #metooAgs, todo porque varios pertenecen a su plantilla. PD: sigue Página 24 :3', '-']",tweet_C,content_A,reply
t1873,u1902,2021-10-07 17:53:49+00:00,MeToo,E***r,"I really enjoyed my conversation w/ @M***y about exploring public shaming in her new HBO Max documentary ""15 Minutes of Shame"" &amp; how things might have been different today with social media, post #MeToo &amp; in the age of ""cancel culture."" https://***R4","['China’s missing #MeToo and labour activist pair held by police, family told https://***bf', '#HandsOffPantsOn legislation adopts a simple device to give #hospitality workers backup in vulnerable situations. @U***1 @R***d @c***r https://***M7', 'I really enjoyed my conversation w/ @M***y about exploring public shaming in her new HBO Max documentary ""15 Minutes of Shame"" &amp; how things might have been different today with social media, post #MeToo &amp; in the age of ""cancel culture."" https://***R4', '-']",-,content_C,post
t2030,u3164,2021-12-17 18:50:31+00:00,MeToo,b***2,"I hate to tell you this, but the alarming amount of victims who are sexually assaulted have charming, familiar perpetrators. So, for every victim that you know, chances are that you know a perpetrator as well. #metoo","['I hate to tell you this, but the alarming amount of victims who are sexually assaulted have charming, familiar perpetrators. So, for every victim that you know, chances are that you know a perpetrator as well. #metoo', '!!️👊#2 VICTORY at #EPlanery: The resolution ""#MeToo &amp; harassment – the consequences for the EU institutions"" is ADOPTED! 516 MEPs in favour! We wish to thank everyone who has supported, lobbied &amp; shared our calls for this resolution! The message is clear: #zeroharassmentEP ♀️ https://***vV', '📢!!️TODAY\'s VOTE at #EPlenary: "" #MeToo &amp; harassment – the consequences for the EU institutions"" We urge all the groups to vote in favor of the resolution to ensure that the @E***N moves forward to a safe working environment for all! Please RT!👊♀️👊 #zeroharassmentEP https://***yZ', '-']",-,content_A,post
t2862,u0294,2022-02-15 21:54:19+00:00,MeToo,d***k,-,"['EXCLUSIVE: A Melbourne woman says her attempts to report sexual assault to Victoria Police have resulted in ill-health, fear and pain and a sense that she is now the enemy. How far have police really come in this world after #MeToo? @G***3 investigates. https://***d0', '✨💞💚💞✨💛💕.#WSLM 💞✨🌿📺🍃🎴💞🌿#LOVE🌹🌿💞✨🎶❤🙏🌹💃🌿💚#EveryDayPeople2022💙🌿🏃🌹✌❤🎶✨🍃...❤💰#MoneyMatters...✌...✨🍃💰✨💞🌿💛🌿💞✨💕💸...🌹💞🎶💛📻 #IHaveSpoken🎴💜🎶💞...#B4✨💞💙🎓😊💚🎩💞✨📺✨👀🎶🌿✨💸 https://***aH', '@p***n #Politiken #ekstrabladet #kvinder mænd der findes en stor del mennesker i #samfundet som måske frygter deres liv pgs deres sikkerhed. #metoo Det her vil jeg gerne sætte sætte stopper for sammen med @T***n', '-']",tweet_A,-,retweet
t1509,u1410,2020-12-03 22:19:44+00:00,MeToo,M***r,-,"['😜#MeToo https://***Hz', '#IWillGetVaccinated. That’s it. That’s the Tweet.', 'Ein guter Tag, um nach Peking zu schauen, wo heute ein historischer Fall für die chinessiche #metoo Bewegung verhandelt wird: https://***GS', '-']",tweet_B,-,retweet
t1824,u2440,2021-09-04 14:27:03+00:00,MeToo,G***m,"If we deny women control of their bodies, we deny women the right to be themselves. For all those women in Texas, I will say to you what I said when asked what I would say to Melania Trump: ""I have a guest room in New York."" #Ihaveaguestroom https://***Vi","['If we deny women control of their bodies, we deny women the right to be themselves. For all those women in Texas, I will say to you what I said when asked what I would say to Melania Trump: ""I have a guest room in New York."" #Ihaveaguestroom https://***Vi', 'So today a lifelong dream and bucket list item came true, I got to pull the fire alarm at school! Thanks to Jaxon Grover for allowing me this opportunity. #DreamsDoComeTrue #IHaveAlwaysWantedToDoThis #FireDrillCheck https://***6W', 'Are you looking for funding for youth-led social action projects in the North East of England? Our fund is open and we look forward to hearing from you! https://***3n #iwill #iwillTakeAction https://***FT', '-']",-,content_A,post
t3816,u2701,2022-03-04 04:30:51+00:00,MeToo,j***s,"We've seen this with recent scandals first raised on Chinese platforms but later covered by intl media. MeToo movement used by West to ""incite gender antagonism."" Criticising Chinese embassy in Ukraine's slow evacuation ""handing a knife"" to enemies of Beijing.","['DARTH MAUL MODE ACQUIRED! #ELDENRING #IHAVETHEHIGHGROUND https://***FB', 'There’s a diverse coalition of Americans who resent the progressive flank of contemporary culture. It includes disgruntled liberals who think aspects of #MeToo and the racial justice movement are excessive or cynically self-promotional, media figures who have built ...', 'We\'ve seen this with recent scandals first raised on Chinese platforms but later covered by intl media. MeToo movement used by West to ""incite gender antagonism."" Criticising Chinese embassy in Ukraine\'s slow evacuation ""handing a knife"" to enemies of Beijing.', '-']",tweet_C,content_C,reply
t2508,u0204,2022-02-09 05:18:59+00:00,MeToo,c***n,"Women and children need constitutional and electoral reform to proportional representation unicameral legislature with 20% permanent First Nations seats. The duopoly LNP/ALP cannot, CANNOT AND WILL NOT, deliver representation and justice to women &amp; children #EnoughIsEnough #MeToo https://***R1","['Join us TOMORROW at 6:30 PM ET as we Count It All Joy + explore the full continuum of emotions. @J***e, Amaya Langley, and MawuLisa Thomas-Adeyemo will lead us in a robust inter-generational convo on the transformative power of joy https://***Ey #metoo https://***98', 'Women and children need constitutional and electoral reform to proportional representation unicameral legislature with 20% permanent First Nations seats. The duopoly LNP/ALP cannot, CANNOT AND WILL NOT, deliver representation and justice to women &amp; children #EnoughIsEnough #MeToo https://***R1', '#believesurvivors https://***HU', '-']",-,content_B,post
t2169,u2363,2022-01-18 08:30:00+00:00,MeToo,K***y,Do you know what the legal age of consent is? Find out today by taking our free online Consent Matters course. Course Link: https://***5. #me #timesup #consentmatters @k***u @K***n https://***fA,"['Do you know what the legal age of consent is? Find out today by taking our free online Consent Matters course. Course Link: https://***5. #me #timesup #consentmatters @k***u @K***n https://***fA', 'Αν σε βιάσουν τρεις φραγκατοι δεξιοί σε ξενοδοχείο της Θεσσαλονίκης τα ήθελε ο κωλος σου, αν σε βιάσουν τρεις Πακιστανοί στον Άγιο Παντελεήμονα γαμιούνται οι λάθρο! Αυτοί είστε ! #metooGR #MeToo', 'In honor of MLK Day 2022, we ask: “What are we doing for others?” Share this post with others and encourage conversation around how we each honor MLK’s memory. #MLK #IHaveADream https://***nF', '-']",-,content_A,post
