id,author_id,created_at,event_type,username,action_content,content_option,action_object_answer,action_content_answer,action_type_answer
t3430,u0577,2022-02-24 07:10:13+00:00,Covid,R***n,https://***vL Connect for Advertisement Ph: +91 9810126851 Mail: info@n***r.com #dailynews #news #india #latestnews #breakingnews #todaysnews #indianews #instanews #dailyupdate #politics #coronavirus #localnews #dailycurrentaffairs #newsonradar https://***vT,"['#Laos has reduced its value-added #tax (#VAT) rate as part of the government’s support of the post-COVID-19 economy. What are the amendments to Laos’ VAT Law? https://***5c', 'https://***vL Connect for Advertisement Ph: +91 9810126851 Mail: info@n***r.com #dailynews #news #india #latestnews #breakingnews #todaysnews #indianews #instanews #dailyupdate #politics #coronavirus #localnews #dailycurrentaffairs #newsonradar https://***vT', '""Dünya Sağlık Örgütü’nün vurguladığı gibi dünya genelinde haftada 70 bin kişi COVID-19 nedeniyle kaybedilirken, pandeminin sonlandığından söz edebilmek mümkün değil."" #Covid19 https://***hG', '-']",-,content_B,post
t2053,u2873,2021-12-25 13:31:32+00:00,Covid,d***n,मैंने सभी को क्रिसमस की शुभकामनाएं दी और कोरोना से बचाव हेतु सभी से कोविड एप्रोप्रियेट बिहेवियर अपनाने का अनुरोध किया। #Christmas2021 #MerryChristmas #ईसा_मसीह #COVID19 #COVID19Vaccine #COVIDAppropriateBehaviour https://***Oa,"['Overheard: “Have you been with anyone else—I mean, in the sense of unprotected breathing?” #COVID19 #COVID19', '#Covid19, conferenza stampa del Ministro della Salute @r***a, con il coordinatore del Cts Locatelli e il portavoce del Cts Brusaferro. Diretta https://***oX', 'मैंने सभी को क्रिसमस की शुभकामनाएं दी और कोरोना से बचाव हेतु सभी से कोविड एप्रोप्रियेट बिहेवियर अपनाने का अनुरोध किया। #Christmas2021 #MerryChristmas #ईसा_मसीह #COVID19 #COVID19Vaccine #COVIDAppropriateBehaviour https://***Oa', '-']",-,content_C,post
t2354,u1837,2022-02-03 07:21:57+00:00,Covid,r***o,Dagen börjar bra.Restriktionerna tas bort den 9 februari.Hoppas att vi i närtid tar bort klassningen av Covid19 som samhällsfarlig sjukdom o tar bort pandemilagen.Vaccinationerna ökar i snabb takt. Tack till alla er som vaccinerat er. För Er skull och för samhällets skull.#pol,"[""No One Can Cap the Pistol: Twilight for Pete Maravich, Hoops' Most Talented Loser - https://***2A #PMP #PPM #project #Agile #cybersecurity #bitcoin #ai #SAFe #zerotrust #virtual #mindmap #remote #COVID19 #scaledagile #creative https://***CY"", '1.Akumulasi kasus terkonfirmasi positif #Covid19 hingga 3 FEBRUARI 2022 pukul 18.00 WIB ada 113949 kasus dengan 7782 kasus konfirmasi aktif, 103990 sembuh dan 2177 meninggal', 'Dagen börjar bra.Restriktionerna tas bort den 9 februari.Hoppas att vi i närtid tar bort klassningen av Covid19 som samhällsfarlig sjukdom o tar bort pandemilagen.Vaccinationerna ökar i snabb takt. Tack till alla er som vaccinerat er. För Er skull och för samhällets skull.#pol', '-']",-,content_C,post
t3223,u0445,2022-02-20 21:02:11+00:00,Covid,f***e,"“Ivermectin is not recommended for coronavirus disease, also known as COVID-19, unless you enrolled in a study.” Yet sanctioned physicians continue to find ways to subvert the regulators. Shameful. https://***m7","['“Ivermectin is not recommended for coronavirus disease, also known as COVID-19, unless you enrolled in a study.” Yet sanctioned physicians continue to find ways to subvert the regulators. Shameful. https://***m7', 'During a health crisis, #HealthWorkers &amp; health officials need up-to-date &amp; real-time access to info. During West Africa’s outbreaks of #Ebola in 2014 &amp; #COVID19 in 2020, mHero provided just that. @O***E | @j***s | @t***s | @U***F https://***rs', '#ALERTA 🚦 Salud actualiza el Tablero de Alertas Sanitarias Covid-19, este sábado, 19 de febrero 2022. 🔴 Alerta roja 224 🟠 Alerta naranja 112 🟡 Alerta amarilla 4 ¿Qué opina del marcado aumento de municipios en alerta roja? #NuestroDiario https://***ll', '-']",-,content_A,post
t2582,u2452,2022-02-10 14:32:17+00:00,Covid,T***w,https://***ae @_***d secures £100m from @B***s to help fund SME recovery loans #pandemic #Lending https://***CR,"['https://***ae @_***d secures £100m from @B***s to help fund SME recovery loans #pandemic #Lending https://***CR', 'Aimee Green (@T***S) talks on challenges faced by oncology allied health professionals during the #COVID19 pandemic 🦠 Watch now: 👉https://***Q👈 @T***T @E***y #CART22 #CARTcell #CARTtherapy #ImmunoOnc #HemOnc #tcellrx #OncoRN #SuppOnc', 'The two chief ministers traded allegations over Prime Minister Narendra Modi’s statement in Lok Sabha that the Opposition had instigated and pushed migrants away from Mumbai and Delhi during the first COVID-19 wave https://***Rf', '-']",-,content_A,post
t1621,u1896,2021-02-01 19:00:15+00:00,Covid,S***A,🎙Podcast #36 - Capturing the Zeitgeist w/ Zoom CIO Advisor Gary Sorrentino 👀Gary shares updates on #ZOOM security &amp; cool backgrounds 👉 https://***Aa @S***A #TheBullsEyeGuy #MonetaPro #fintech #Podcast #Tech #COVID19 #Pandemic #videoconferencing #GoToMeeting https://***8D,"['🎙Podcast #36 - Capturing the Zeitgeist w/ Zoom CIO Advisor Gary Sorrentino 👀Gary shares updates on #ZOOM security &amp; cool backgrounds 👉 https://***Aa @S***A #TheBullsEyeGuy #MonetaPro #fintech #Podcast #Tech #COVID19 #Pandemic #videoconferencing #GoToMeeting https://***8D', 'The Covid-19 Coronavirus Gullibility Test What Government Is Asking Americans To Believe and What the Lockdowns Are Uncovering. By Bill Sardi https://***Me https://***3A', 'BREAKING: Ontario’s first case of South African variant of COVID-19 confirmed in Peel Region https://***32 https://***0o', '-']",-,content_A,post
t0362,u2488,2020-04-15 15:47:59+00:00,Covid,t***n,This is really cool - love seeing people coming together #cometogether #supporteachother #inthistogether. #fightcovid19 #internationalsingalong Wonderful World International Sing-along to fight COVID-19 https://***2S via @Y***e,"['This is really cool - love seeing people coming together #cometogether #supporteachother #inthistogether. #fightcovid19 #internationalsingalong Wonderful World International Sing-along to fight COVID-19 https://***2S via @Y***e', ""This week's #AnitaBConversationer webinar is Federal Policy: Responding to Women in Tech in Crisis. Join #AnitaB President &amp; CEO @B***W as she connects an amazing group of panelists. Register now to join us on 4/16 at 3 p.m. ET. https://***ZG #Covid19 https://***uZ"", 'Aportando mi granito de arena, desde mis competencias como psiquiatra, quiero invitar a médicos y enfermeros (a) a un webinar gratuito martes 14/04 8pm escribe cuidatumentecitas@g***l.com COVID-19 AYUDA EMOCIONAL-Guia practica Favor difundir #QuedateEnCasa #COVID2019Ec https://***oc', '-']",-,content_A,post
t2380,u1236,2022-02-04 14:15:01+00:00,Covid,w***t,"The Opening Ceremonies for the 2022 Winter Olympics in Beijing are underway amid strict COVID-19 protocols and a diplomatic boycott from several countries, including the U.S. https://***R8","['The Opening Ceremonies for the 2022 Winter Olympics in Beijing are underway amid strict COVID-19 protocols and a diplomatic boycott from several countries, including the U.S. https://***R8', 'People with a learning disability are more likely to become seriously ill from coronavirus, and are now being offered the COVID-19 booster🛡️ Watch the video below for more information... #LearningDisability #GetBoosted #VaccinateBCWB💙 https://***5r', 'The vaccine mandates makes no sense in what is supposed to be a free country. They do not match the clinical picture &amp; they are in opposition to the will of millions. US Army starts kicking out COVID-19 vaccine refusers after over 3,000 soldiers https://***pE', '-']",-,content_A,post
t1993,u0875,2021-12-07 00:27:31+00:00,Covid,D***e,Thanks to @D***D for speaking at the Nassau Pediatric Society tonight on #COVID19. He is cohost of “This Week in Parasitism” podcast (https://***). https://***Ri,"['#COVID19 update,5th Dec: 18 new cases out of 2,851 tests (0.6% positivity); 12 recoveries; and no deaths recorded. See details below #GetVaccinated #StayHome #StaySafe #WashYourHands #MaskUp #PhysicalDistance #VaccinesSaveLives #SeekMedicalAttentionEarly https://***np', 'Disorders of consciousness associated with COVID-19 https://***EQ', 'Thanks to @D***D for speaking at the Nassau Pediatric Society tonight on #COVID19. He is cohost of “This Week in Parasitism” podcast (https://***). https://***Ri', '-']",-,content_C,post
t3478,u1967,2022-02-25 10:14:29+00:00,Covid,k***k,The Government has announced its plans for ‘living with Covid-19’ in England. Summary of our response ⬇️,"['Are there limits to the types of at-home #COVID19 tests that must be covered by insurance? Find out here. #EmployeeBenefits #HealthCare https://***F4 https://***hh', 'The Government has announced its plans for ‘living with Covid-19’ in England. Summary of our response ⬇️', 'Update: The efficacy, effectiveness and safety of SARS-CoV-2 disinfection methods (including ozone machines) in educational settings for children and young people https://***LS read/write/request review https://***yM #coronavirus #COVID19', '-']",-,content_B,post
t3504,u1297,2022-02-25 20:03:41+00:00,Covid,W***o,".@b***u is following the state of Illinois in relaxing its indoor masking mandates come Monday. Masks will only be required in classrooms, labs, health and counseling services, and in BU police cruisers. https://***ib #highered #COVID19","['“I do understand that we want to be done with COVID-19, though the truth is we cannot promise that COVID-19 is done with us. This pandemic has taught me that we cannot always predict what is right around the corner,” says @D***D. https://***IB', '👉 Emma Donaldson, a Lead Clinical Research Practitioner at @B***T, is working on the @B***h study into helping older people deal with depression and loneliness during COVID-19. 📖 Read more: https://***Dg #COVID #COVIDResearch #MentalHealth https://***qX', '.@b***u is following the state of Illinois in relaxing its indoor masking mandates come Monday. Masks will only be required in classrooms, labs, health and counseling services, and in BU police cruisers. https://***ib #highered #COVID19', '-']",-,content_C,post
t2018,u1903,2021-12-13 17:31:06+00:00,Covid,A***d,The continued spread of #COVID19 is a reminder that we are all in this together. #OnlyTogether https://***X8,"['Joburg Health District team in collaboration with Gauteng Department of Roads and Transport will tomorrow conduct Covid-19 vaccination drive @D***e mall, Soweto. Get your jab to allow yourself and your family a safe festive season #IChooseVaccination https://***0u', 'The continued spread of #COVID19 is a reminder that we are all in this together. #OnlyTogether https://***X8', 'Sweden has donated 535 200 doses of COVID-19 vaccine to Bangladesh. These doses were distributed to through the COVAX initiative. Global challenges require global solutions and solidarity. No one is safe until everyone is safe. Photo: UNICEF Bangladesh/2021/Sujan https://***qy', '-']",-,content_B,post
t2979,u0213,2022-02-17 12:30:04+00:00,Covid,h***s,"In times of the covid-19 pandemic, you need your #immunity to be stronger than . So, refrain from committing these everyday mistakes that can weaken it. #Covid19 #Selfcare #Healthshots https://***aN","[""Yes, because it's totally reasonable to think the end of a pandemic can be legislated. #cdnpoli #COVID19"", 'In times of the covid-19 pandemic, you need your #immunity to be stronger than . So, refrain from committing these everyday mistakes that can weaken it. #Covid19 #Selfcare #Healthshots https://***aN', 'Download our 2022 Outlook Survey Report to see what the greatest COVID-19 related expense. #behavioralhealth #mentalhealth #staffing #telehealth https://***3J', '-']",-,content_B,post
t1722,u0136,2021-04-22 14:38:52+00:00,Covid,D***m,I had the opportunity to edit this superb story from (twitter-less) Ariel Kim and Anjeli Macaranas reporting on backlash to a Harvard study on the emergence of Covid-19 in Wuhan. Give it a read here: https://***pM,"['""Covid-19 has hit this country with a ferocity not seen before...but not unexpected either"". WARNING - this is a very distressing but necessary report from @y***l, Fred Scott and Sanjay Ganguly on the human catastrophe unfolding in #Delhi. Please watch #CovidIndia #BBCNewsTen https://***0n', 'I had the opportunity to edit this superb story from (twitter-less) Ariel Kim and Anjeli Macaranas reporting on backlash to a Harvard study on the emergence of Covid-19 in Wuhan. Give it a read here: https://***pM', ""If the Serum Institute isn't making a profit by selling the vaccine at ₹157, it's ok to sell it at a higher price in the open market. However, the government should ensure that the pricing isn't manyfold the actual cost of production. #Covishield #COVID19"", '-']",-,content_B,post
t2527,u2780,2022-02-09 15:43:57+00:00,Covid,a***d,At Benjamin Franklin High School today just completed #COVID19 #Vaccine #Education session. #Access #Opportunity https://***YG Now students are coming down 2 be vaccinated 👏🏾 ‘til 2pm &amp; Th. 2-7p Ty guys for your attention and real questions! Community vax too!! https://***UW,"[""France's response to the Covid-19 pandemic: between a rock and a hard place https://***ei"", 'Most all of us have felt the exhaustion of pandemic-era decision-making. Isn’t it? Did you know that your struggle has a name called Decision Fatigue? Know more : https://***B3 #Pandemic #DecisionFatigue #Fatigue #Healthcare #MedNews https://***Rx', 'At Benjamin Franklin High School today just completed #COVID19 #Vaccine #Education session. #Access #Opportunity https://***YG Now students are coming down 2 be vaccinated 👏🏾 ‘til 2pm &amp; Th. 2-7p Ty guys for your attention and real questions! Community vax too!! https://***UW', '-']",-,content_C,post
t2975,u1378,2022-02-17 11:49:00+00:00,Covid,R***g,"With Covid-19 protests persisting in Ottawa, police tell demonstrators to clear out #Canada #Ontario #Ottawa #NationalEmergency #FreedomConvoy #JustinTrudeau #COVID19 #Pandemic #Testing #Mandates #Masks #Vaccines #Boosters #Variants #Delta #Omicron https://***e1","['Beredar video yang menyebut gelombang Omicron disebabkan oleh polusi udara. Apa penjelasan BMKG terkait hal ini? #PM25 #PolusiUdara #Covid19 #Omicron #Infografik #BeritaSatu https://***o2', 'Coronavirus cases in Sri Lanka is currently 631,816! – Active : 19,875 – Cases Today : 0 – Deaths : 15,899 – Cases Yesterday : 1,217 – Recovered : 596,042 – Deaths Today : 0 – Total PCR Tests : 6,240,102 ~ 🇱🇰 STATUS ID 402 ~ [#COVID19SL #COVID19LK] https://***Rl', 'With Covid-19 protests persisting in Ottawa, police tell demonstrators to clear out #Canada #Ontario #Ottawa #NationalEmergency #FreedomConvoy #JustinTrudeau #COVID19 #Pandemic #Testing #Mandates #Masks #Vaccines #Boosters #Variants #Delta #Omicron https://***e1', '-']",-,content_C,post
t2328,u1834,2022-02-02 00:43:32+00:00,Covid,S***y,"Important news: The Moderna Covid-19 vaccine now has full FDA approval, following its emergency authorization a year ago. If you’re looking to get a vaccine or booster shot nearby: Search https://***Qx Text your ZIP code to 438829 Call 1-800-232-0233","['Gemeinsam mit Patient*innen untersuchen wir Schlüsselfragen in der #Nephrologie. In diesem Symposium stellen wir neue und relevante Forschung aus der Nephrologie vor und berichten über Neuigkeiten zu #COVID19. DO, 3. Februar 2022, 16 – 18 Uhr Infos: https://***km https://***Ui', ""Looking for information on what you should do if you test positive for COVID-19 or are informed that you have been exposed to someone with COVID-19? Read the Cambridge Public Health Department's COVID-19 Isolation and Quarantine Guidance - https://***eK #CambMA https://***Lf"", 'Important news: The Moderna Covid-19 vaccine now has full FDA approval, following its emergency authorization a year ago. If you’re looking to get a vaccine or booster shot nearby: Search https://***Qx Text your ZIP code to 438829 Call 1-800-232-0233', '-']",-,content_C,post
t2398,u0602,2022-02-05 10:13:21+00:00,Covid,h***i,Plant “biofactories” produce proteins for potential #COVID19vaccine. #biotech #Biology https://***4N,"['Free COVID-19 TESTING TODAY, February 3, 9:00am-5:00pm McKeesport 455 Industry Rd, McKeesport 15132 Pre-register here: https://***rR This is a walkup site, not a drive-thru Insurance not required but please bring insurance card if available https://***Ox', 'Plant “biofactories” produce proteins for potential #COVID19vaccine. #biotech #Biology https://***4N', 'Dieses Preprint (Klein,@S***b et al.) liefert Informationen über die Dauerhaftigkeit der Impfstoffreaktion in der hochgefährdeten älteren Bevölkerung. Einmal mehr zeigt sich,wie wichtig die #Boosterimpfung ist.#Omikron #COVID19 #ImpfenSchuetzt 🧵⬇️1/n https://***iO', '-']",-,content_B,post
t2455,u0143,2022-02-08 02:15:50+00:00,Covid,B***s,"BGI’s SARS-CoV-2 Virus Antigen Detection Kit (colloidal gold method) was certified for CE-IVDD self-testing. The convenient, effortless, and rapid testing method is available to untrained users. About how to use this kit, please visit https://***N. #Covid19 https://***nv","['Yeah, this sounds like what was planned before the #DeltaVariant and #OmicronVariant surges. Seriously, it would seem like two strikes would make governors take a breath and focus on the ball before swinging. #COVID19 https://***j8', 'BGI’s SARS-CoV-2 Virus Antigen Detection Kit (colloidal gold method) was certified for CE-IVDD self-testing. The convenient, effortless, and rapid testing method is available to untrained users. About how to use this kit, please visit https://***N. #Covid19 https://***nv', ""🔔Event: If you're in #CapeTown tomorrow, 9 Feb, please join us for an address by German Ambassador to South Africa Andreas Peschke. All COVID-19 protocols will be observed. See you there! @G***A https://***Kd"", '-']",-,content_B,post
t3297,u2420,2022-02-22 05:58:53+00:00,Covid,N***n,భారత్‌లో ఇప్పటి వరకు 175.83 కోట్ల వ్యాక్సిన్‌ డోసుల పంపిణీ #COVID19 #vaccination,"['The number of Covid-19 cases yesterday, 19 February 2022. Remember to observe safety and protective measures when you’re out and about. #thesundaily #mco2021 #CucukMYAZ #astrazeneca #pfizerbiontech #sinovac #selvax #MySejahtera #cucukmypfizer #covid19malaysia #malaysia #thesun https://***gw', 'Boycotts, record-breaking performances, doping scandals mark Beijing 2022 Some countries imposed diplomatic boycott, Norway topped medal table, 48 athletes tested positive for COVID-19 https://***ZD https://***wj', 'భారత్లో ఇప్పటి వరకు 175.83 కోట్ల వ్యాక్సిన్ డోసుల పంపిణీ #COVID19 #vaccination', '-']",-,content_C,post
t2363,u2974,2022-02-03 15:51:10+00:00,Covid,w***t,"We obtained first-person accounts of conditions in certain immigration detention centers during spring 2020. Many detainees were exposed to Covid-19 through cramped quarters, continual transfers, and a lack of consistent access to face masks and soap. https://***5X","['We obtained first-person accounts of conditions in certain immigration detention centers during spring 2020. Many detainees were exposed to Covid-19 through cramped quarters, continual transfers, and a lack of consistent access to face masks and soap. https://***5X', ""Don't forget to come by City Hall for a free COVID-19 vaccine or booster! Today's clinic goes until 4pm. Make an appointment now: https://***tz @M***u @C***n #bospoli https://***NO"", 'Media statement: COVID-19 update 3 February 2022 https://***Q1', '-']",-,content_A,post
t3339,u2733,2022-02-22 19:20:25+00:00,Covid,C***y,"We hate to be the bearer of bad news, but we find ourselves forced to postpone this weekend’s games (Feb 25th &amp; 26th) vs @I***Y due to a COVID-19 outbreak. We will continue to provide updates as they arise. https://***Ow","['We hate to be the bearer of bad news, but we find ourselves forced to postpone this weekend’s games (Feb 25th &amp; 26th) vs @I***Y due to a COVID-19 outbreak. We will continue to provide updates as they arise. https://***Ow', 'Los confirmados con covid-19 ascienden a 6’047.042 con 3.381 casos nuevos hoy. Recuperados, el 97%. Bogotá concentra 1’749.928 casos (29%) con 1.275 nuevos infectados. En el país van 138.106 fallecidos. Bajan los casos activos a 21.672 y la positividad a 10,9% en 30.998 pruebas. https://***oZ', 'El hecho de tener COVID-19 puede aumentar el riesgo de desarrollar problemas de salud mental, según un nuevo y extenso estudio. https://***Rv', '-']",-,content_A,post
t3440,u1929,2022-02-24 12:10:54+00:00,Covid,R***s,#Maternal #Deaths Rose During the First Year of the #Pandemic: https://***Qb,"['Iran: Coronavirus Fatalities Across the Country Is More Than 510,200 https://***8V #Iran #COVID19 #Vaccinequity', ""In a shift in tactics, WHO is supporting efforts to re-engineer Moderna's COVID-19 vaccine to get more vaccines to poorer nations. The effort is taking place without Moderna's help. https://***LW"", '#Maternal #Deaths Rose During the First Year of the #Pandemic: https://***Qb', '-']",-,content_C,post
t1727,u0189,2021-04-25 01:18:19+00:00,Covid,W***r,-,"['When to get tested for Covid19? A simple decision chart. 📢 Test Early. Treat Early. https://***Rx', 'Are you a licensed pharmacist in the Philadelphia region? Do you want to spend the next 6 months helping lead mobile COVID-19 vaccination teams with Jefferson? Join our team! DM me for details. #hiring #pharmacist #covid https://***ZU', '‘U.S. first’: Official reacts to India’s request to lift ban on export of COVID-19 vaccine raw materials https://***nc', '-']",tweet_A,-,retweet
t2509,u0063,2022-02-09 06:45:00+00:00,Covid,T***K,"Among Covid-19-positive Sri Lankan women, poor pregnancy-related outcomes were seen among those with severe infections over those with mild to moderate infections, https://***JO","['Among Covid-19-positive Sri Lankan women, poor pregnancy-related outcomes were seen among those with severe infections over those with mild to moderate infections, https://***JO', 'भारतीय वैज्ञानिकों ने विकसित किया कोविड-19 के विरुद्ध एक स्व-कीटाणुनाशक फेस मास्क https://***ko @D***h @P***I @I***T @s***c @C***D @c***r @A***1 @V***r @n***r @N***1 @u***4 #csir #facemask #COVID19', '#FreePDF: This contribution discusses the latest opportunities and challenges that affected higher educational institutions, following the outbreak of COVID-19 pandemic. By @M***i \u2066@a***a\u2069 #covid19 #highereducation #HEIs #remotelearning https://***IU', '-']",-,content_A,post
t0368,u1881,2020-04-22 12:03:16+00:00,Covid,A***1,-,"['🦠 CORONAVIRUS ¿Quienes tienen que hacerse la prueba para detección de covid-19? 🗣 El Centro Médico Vida INFORMA #coronavirus #covid19 #pandemia #Ecuador #Quedateencasa 📞 1800 CMVIDA 268432 PBX (+593) 2269748 ✉ info@c***a.com 🌐 https://***Pv https://***ch', 'Two words we hear a lot these days! Hope all of you are doing well. Stay safe! #Wordoftheday #epidemic #pandemic https://***JP', 'Press conference drinking game: Drink every time @j***n says ""Again, as I\'ve already said..."" You\'ll need a few bottles of wine. #COVID19nz', '-']",tweet_B,-,retweet
t3611,u1312,2022-02-28 12:00:00+00:00,Covid,U***R,Quel bilan pour l’apprentissage des enfants après deux ans de fermetures d’écoles dues à la pandémie de #COVID19 ? https://***48,"['.@i***l kicks off their tour tonight in Tampa, but the group is still mourning the loss of member Carlos Marin, who died of #COVID19 in December. I had an emotional talk with David and Urs about how #IlDivo is moving forward. https://***3U https://***JC', 'Quel bilan pour l’apprentissage des enfants après deux ans de fermetures d’écoles dues à la pandémie de #COVID19 ? https://***48', ""Canada has greenlit the first #plantbased #COVID19 vaccine, authorizing @m***c's 2-dose shot for 18-64 year-olds; a study showed that the vaccine—which uses plant-derived, virus-like particles resembling COVID—had 71% efficacy in disease prevention. https://***9o"", '-']",-,content_B,post
t3116,u0436,2022-02-19 15:57:18+00:00,Covid,p***5,"“…But they were ‘more likely to contract or die of COVID-19; more likely to face severe risk from contracting COVID-19, yet less able to work from home to avoid risk; more likely to work low-income jobs, yet more likely to lose them [@e***h wrote]’” https://***7P","['Covid-19 patients who are asymptomatic or have only mild symptoms can be treated at the centres, keeping hospital beds free for the seriously ill. #thethaiger #thethaigernews #news #covid19 #covidsurge #bangkok #thailand #isolation https://***eR', ""It's Friday, Mavericks! Here's what to expect today: •A high of 53° UTA received funding for a two-year development project to help decrease health disparities related to COVID-19. The project looks to help the Latino population in Tarrant County. https://***IC"", '“...But they were ‘more likely to contract or die of COVID-19; more likely to face severe risk from contracting COVID-19, yet less able to work from home to avoid risk; more likely to work low-income jobs, yet more likely to lose them [@e***h wrote]’” https://***7P', '-']",tweet_B,content_C,reply
t0719,u0260,2020-08-17 05:18:15+00:00,Covid,l***z,We need to teach this now. More than ever! #COVID19 #coronavirus #Children #kids #education #LearnSmart #parenting #Homeschoolingadvice #TruthMatters #TruthTime #Truth https://***X4,"['The T is having a Grand Re-Opening to bring our self-care and trauma recovery gear and resources back to the people of #STL! #COVID19 #TraumaFirstAid #Bullets #Narcan #HarmReduction #HandHygiene #Mask #Tourniquet #Recovery #Healing #Community @S***L @l***h https://***Ew', ""This is so unbearable and sickening times like this you wish you weren't a kenyan🤦🏽#Covid19Millionaires"", 'We need to teach this now. More than ever! #COVID19 #coronavirus #Children #kids #education #LearnSmart #parenting #Homeschoolingadvice #TruthMatters #TruthTime #Truth https://***X4', '-']",-,content_C,post
t1802,u1743,2021-08-03 16:03:34+00:00,Covid,T***s,-,"['Testing helps reduce the spread of Covid-19 and stops people from unknowingly passing it on. ➡️ NO SYMPTOMS? Take an LFD test twice a week. ➡️ HAVE COVID SYMPTOMS? Self-isolate and book a PCR test immediately. More info about testing here 👇 https://***3d https://***aX', 'How Data Analytics Helped This Hospital Win Its Battle Against Covid-19 https://***AV', 'Department of Sanskrit Studies, @H***v invites a lecture on Concept of Covid-19 According to Ayurveda by Prof. S. Manikya Sharma, BAMS, MD Principal, Dr. B R K R Govt Ayurvedic Medical College (Retd.), Hyderabad &amp; Ex-Member, TKDL, Ministry of AYUSH. 6th Aug, 2021 at 3.30 PM. https://***DS', '-']",tweet_C,-,retweet
t3774,u3022,2022-03-03 14:24:17+00:00,Covid,y***i,-,"['If you have a weakened immune system, you may be at higher risk for severe COVID-19. Find a booster or walk-up location at https://***zs #COVID19MA https://***x8', '6. Canada: Covid-19 cases in hospital and intensive care, 01Mar POP 38M 5095(+22) H 607(-10) ICU Ontario 914(+65) H 278(-1) ICU Quebec 1439(-7) H 90(-4) ICU Alberta 1225(+1) H 80(-3) ICU British Columbia 523(-26) H 83(-2) ICU Manitoba 463(-11) H 29(-1) ICU...', 'The United States has reached the point where COVID-19 “need no longer control our lives,” @P***S said in his #SOTU address, laying out what he described as “commonsense steps” toward moving forward from the pandemic. | By @l***e https://***sF', '-']",tweet_C,-,retweet
t3148,u1578,2022-02-19 21:48:14+00:00,Covid,m***_,"Melbourne’s $580 million purpose-built quarantine facility is getting ready to welcome its first quarantine patients next week, but with COVID-19 case numbers on the decline it is only anticipating up to 10 guests on day one https://***Qk","['Melbourne’s $580 million purpose-built quarantine facility is getting ready to welcome its first quarantine patients next week, but with COVID-19 case numbers on the decline it is only anticipating up to 10 guests on day one https://***Qk', '""Recomendamos específicamente la vacuna de refuerzo, porque sabemos que los refuerzos ofrecen una protección adicional durante el embarazo,"" dijo la enfermera y partera certificada Eva Goodfriend-Reaño. @K***F @B***D @W***S #GreaterThanCOVID #BetweenUsAboutUs https://***ae', '@K***a @M***T @C***a @m***e @O***U @E***S @s***i @B***y @B***e @B***r @S***0 @G***e @E***R @G***y @J***r @p***e @e***g @I***U @J***e @r***t @k***m @A***_ @S***h @K***o As world🌍enters third year of COVID-19 pandemic #climatecrisis remains—biggest long-term threat facing humanity 2022 Global Risks Report @w***f Extreme weather due to #climatechange—seen as second most serious short-term risk—biodiversity loss coming third https://***ol https://***ZH', '-']",-,content_A,post
t1336,u1932,2020-10-26 17:08:30+00:00,Covid,L***a,New initiative will survey migrant farmworkers in South #Florida about how #COVID19 has impacted them. “We will respond to the needs of farmworkers and do the job our government is failing to do.” @L***8 @a***g @L***L https://***VQ https://***fq,"['New initiative will survey migrant farmworkers in South #Florida about how #COVID19 has impacted them. “We will respond to the needs of farmworkers and do the job our government is failing to do.” @L***8 @a***g @L***L https://***VQ https://***fq', 'Pilotage Grigori GRABOVOI Harmoniser le Monde https://***j9 via @Y***e #aideaumonde #CORONAVIRUSFRANCE #coronavirus #meditation #meditatetostaypositive #PositiveVibes #amour', 'Study suggests that hospital #nurses in America are very likely (89% of respondents) to be working in a facility where #COVID19 is present https://***Ut', '-']",-,content_A,post
t3316,u3134,2022-02-22 14:10:58+00:00,Covid,t***J,"✍️In the next blog to accompany our upcoming policy briefings for the Impact of COVID-19 project, @S***K discusses inappropriate &amp; ineffective police stop and searches on children, also highlighting its shameful racial inequalities Read here: https://***Fi https://***VG","['Looking to get your Covid-19 vaccination? We have Drop-in Covid-19 Vaccination Clinics running everyday this week⬇️ To find out more visit https://***YA https://***iX', '🔵🔵SITUACION COVID-19 EN NAVARRA🔵🔵 👇👇👇 Dentro Hilo con 5 partes: 1) Datos diarios + Tabla calor&amp;color 2) Tabla comparativa Olas 3) Graficos Indicadores ola a ola 4) Graficos 6oola 5) Evolucion Tasa semanal de crecimiento de IA14', '✍️In the next blog to accompany our upcoming policy briefings for the Impact of COVID-19 project, @S***K discusses inappropriate &amp; ineffective police stop and searches on children, also highlighting its shameful racial inequalities Read here: https://***Fi https://***VG', '-']",-,content_C,post
t2190,u1618,2022-01-20 22:11:17+00:00,Covid,H***t,"""It’s impossible for a single country to end the #pandemic alone,"" writes @J***g @A***C in @n***s. We interviewed Dr. Nkengasong about Africa's successes and challenges in fighting #COVID19 in today's COVID Report: https://***m6 https://***sP","['""It’s impossible for a single country to end the #pandemic alone,"" writes @J***g @A***C in @n***s. We interviewed Dr. Nkengasong about Africa\'s successes and challenges in fighting #COVID19 in today\'s COVID Report: https://***m6 https://***sP', 'First Minister @N***n confirms that Scotland has ""turned the corner"" on the Omicron Covid variant. Excellent news for public health, society and economic recovery, including the culture and events sector. #COVID19 #Scotland https://***d9', 'New data show those who recovered from Covid-19 were less likely than vaccinated to get infected during Delta wave. Via @D***h https://***6R', '-']",-,content_A,post
